x_A,z_A,delta_n_e_A3
8.8194444444,0.2083333333,-1.926808360151e-08
8.8888888889,0.2083333333,-7.914940692070e-09
8.9583333333,0.2083333333,-8.955336500000e-10
9.0277777778,0.2083333333,-1.401012492955e-09
9.0972222222,0.2083333333,-6.690630412990e-09
9.1666666667,0.2083333333,-1.023877333490e-08
9.2361111111,0.2083333333,-8.338784546290e-09
9.3055555556,0.2083333333,-3.865711746900e-09
9.3750000000,0.2083333333,-2.147477262800e-09
9.4444444444,0.2083333333,-3.965401163800e-09
9.5138888889,0.2083333333,-4.988594836280e-09
9.5833333333,0.2083333333,-2.261750062000e-09
9.6527777778,0.2083333333,1.583884073300e-09
9.7222222222,0.2083333333,2.311041687213e-09
9.7916666667,0.2083333333,1.247986241000e-10
9.8611111111,0.2083333333,-1.114312732800e-09
9.9305555556,0.2083333333,1.309116639000e-10
0.0000000000,0.2777777778,2.408955212900e-08
0.0694444444,0.2777777778,1.763992319900e-08
0.1388888889,0.2777777778,5.083612761100e-09
0.2083333333,0.2777777778,-1.494628079400e-09
0.2777777778,0.2777777778,1.292736161990e-09
0.3472222222,0.2777777778,6.147970727800e-09
0.4166666667,0.2777777778,5.924846476300e-09
0.4861111111,0.2777777778,1.739398781320e-09
0.5555555556,0.2777777778,-1.259323387270e-09
0.6250000000,0.2777777778,-2.311705999800e-09
0.6944444444,0.2777777778,-5.310175887400e-09
0.7638888889,0.2777777778,-1.172085805850e-08
0.8333333333,0.2777777778,-1.720117841708e-08
0.9027777778,0.2777777778,-1.673967551818e-08
0.9722222222,0.2777777778,-1.116157680480e-08
1.0416666667,0.2777777778,-6.680996556800e-09
1.1111111111,0.2777777778,-8.458245428220e-09
1.1805555556,0.2777777778,-1.558752897185e-08
1.2500000000,0.2777777778,-2.209136684830e-08
1.3194444444,0.2777777778,-2.213911938780e-08
1.3888888889,0.2777777778,-1.483341494950e-08
1.4583333333,0.2777777778,-5.103011483200e-09
1.5277777778,0.2777777778,-2.175265894200e-10
1.5972222222,0.2777777778,-4.708394653554e-09
1.6666666667,0.2777777778,-1.786633971321e-08
1.7361111111,0.2777777778,-3.539930915070e-08
1.8055555556,0.2777777778,-5.262039514160e-08
1.8750000000,0.2777777778,-6.600771168850e-08
1.9444444444,0.2777777778,-7.347764744550e-08
2.0138888889,0.2777777778,-7.534606492800e-08
2.0833333333,0.2777777778,-7.510459132900e-08
2.1527777778,0.2777777778,-7.738361555800e-08
2.2222222222,0.2777777778,-8.414848085800e-08
2.2916666667,0.2777777778,-9.375549138000e-08
2.3611111111,0.2777777778,-1.039722477050e-07
2.4305555556,0.2777777778,-1.139487973170e-07
2.5000000000,0.2777777778,-1.218531076260e-07
2.5694444444,0.2777777778,-1.230697632061e-07
2.6388888889,0.2777777778,-1.150095098937e-07
2.7083333333,0.2777777778,-1.043629504008e-07
2.7777777778,0.2777777778,-1.056669866546e-07
2.8472222222,0.2777777778,-1.291924225031e-07
2.9166666667,0.2777777778,-1.709127541614e-07
2.9861111111,0.2777777778,-2.166204400250e-07
3.0555555556,0.2777777778,-2.554295676160e-07
3.1250000000,0.2777777778,-2.871730868250e-07
3.1944444444,0.2777777778,-3.174013421670e-07
3.2638888889,0.2777777778,-3.490510127080e-07
3.3333333333,0.2777777778,-3.809403059030e-07
3.4027777778,0.2777777778,-4.116962224810e-07
3.4722222222,0.2777777778,-4.416711849280e-07
3.5416666667,0.2777777778,-4.713041953000e-07
3.6111111111,0.2777777778,-5.002257164500e-07
3.6805555556,0.2777777778,-5.283960009700e-07
3.7500000000,0.2777777778,-5.560385964000e-07
3.8194444444,0.2777777778,-5.817361445500e-07
3.8888888889,0.2777777778,-6.026013494300e-07
3.9583333333,0.2777777778,-6.178412936600e-07
4.0277777778,0.2777777778,-6.309674621600e-07
4.0972222222,0.2777777778,-6.468943326000e-07
4.1666666667,0.2777777778,-6.673129288590e-07
4.2361111111,0.2777777778,-6.897325264560e-07
4.3055555556,0.2777777778,-7.097702578540e-07
4.3750000000,0.2777777778,-7.228962423030e-07
4.4444444444,0.2777777778,-7.259757254550e-07
4.5138888889,0.2777777778,-7.213206187850e-07
4.5833333333,0.2777777778,-7.199115496710e-07
4.6527777778,0.2777777778,-7.361454169420e-07
4.7222222222,0.2777777778,-7.751883576080e-07
4.7916666667,0.2777777778,-8.261934553390e-07
4.8611111111,0.2777777778,-8.707078755300e-07
4.9305555556,0.2777777778,-8.972937423300e-07
5.0000000000,0.2777777778,-9.055159553700e-07
5.0694444444,0.2777777778,-8.972906937100e-07
5.1388888889,0.2777777778,-8.707022931800e-07
5.2083333333,0.2777777778,-8.261862325650e-07
5.2777777778,0.2777777778,-7.751805389730e-07
5.3472222222,0.2777777778,-7.361379473430e-07
5.4166666667,0.2777777778,-7.199050837770e-07
5.4861111111,0.2777777778,-7.213154388560e-07
5.5555555556,0.2777777778,-7.259717791300e-07
5.6250000000,0.2777777778,-7.228932671550e-07
5.6944444444,0.2777777778,-7.097679382880e-07
5.7638888889,0.2777777778,-6.897306209700e-07
5.8333333333,0.2777777778,-6.673113307460e-07
5.9027777778,0.2777777778,-6.468930548530e-07
5.9722222222,0.2777777778,-6.309665705800e-07
6.0416666667,0.2777777778,-6.178408278800e-07
6.1111111111,0.2777777778,-6.026012711500e-07
6.1805555556,0.2777777778,-5.817363332300e-07
6.2500000000,0.2777777778,-5.560388892900e-07
6.3194444444,0.2777777778,-5.283962538800e-07
6.3888888889,0.2777777778,-5.002258549100e-07
6.4583333333,0.2777777778,-4.713042324000e-07
6.5277777778,0.2777777778,-4.416712002470e-07
6.5972222222,0.2777777778,-4.116963135380e-07
6.6666666667,0.2777777778,-3.809405370170e-07
6.7361111111,0.2777777778,-3.490513849660e-07
6.8055555556,0.2777777778,-3.174017963050e-07
6.8750000000,0.2777777778,-2.871735349160e-07
6.9444444444,0.2777777778,-2.554299359880e-07
7.0138888889,0.2777777778,-2.166207029430e-07
7.0833333333,0.2777777778,-1.709129427706e-07
7.1527777778,0.2777777778,-1.291926061863e-07
7.2222222222,0.2777777778,-1.056672370632e-07
7.2916666667,0.2777777778,-1.043633059965e-07
7.3611111111,0.2777777778,-1.150099585153e-07
7.4305555556,0.2777777778,-1.230702502797e-07
7.5000000000,0.2777777778,-1.218535644420e-07
7.5694444444,0.2777777778,-1.139491747580e-07
7.6388888889,0.2777777778,-1.039725384970e-07
7.7083333333,0.2777777778,-9.375573107300e-08
7.7777777778,0.2777777778,-8.414872821200e-08
7.8472222222,0.2777777778,-7.738392252200e-08
7.9166666667,0.2777777778,-7.510497748700e-08
7.9861111111,0.2777777778,-7.534650850800e-08
8.0555555556,0.2777777778,-7.347809669890e-08
8.1250000000,0.2777777778,-6.600811067220e-08
8.1944444444,0.2777777778,-5.262071076600e-08
8.2638888889,0.2777777778,-3.539954651810e-08
8.3333333333,0.2777777778,-1.786653824846e-08
8.4027777778,0.2777777778,-4.708607480300e-09
8.4722222222,0.2777777778,-2.177937474400e-10
8.5416666667,0.2777777778,-5.103340331000e-09
8.6111111111,0.2777777778,-1.483377716670e-08
8.6805555556,0.2777777778,-2.213946557200e-08
8.7500000000,0.2777777778,-2.209165132060e-08
8.8194444444,0.2777777778,-1.558773214806e-08
8.8888888889,0.2777777778,-8.458382869300e-09
8.9583333333,0.2777777778,-6.681110609800e-09
9.0277777778,0.2777777778,-1.116171499500e-08
9.0972222222,0.2777777778,-1.673986694409e-08
9.1666666667,0.2777777778,-1.720141931667e-08
9.2361111111,0.2777777778,-1.172111396450e-08
9.3055555556,0.2777777778,-5.310398456400e-09
9.3750000000,0.2777777778,-2.311856798200e-09
9.4444444444,0.2777777778,-1.259392685250e-09
9.5138888889,0.2777777778,1.739387166350e-09
9.5833333333,0.2777777778,5.924847201100e-09
9.6527777778,0.2777777778,6.147939821800e-09
9.7222222222,0.2777777778,1.292653010060e-09
9.7916666667,0.2777777778,-1.494750533100e-09
9.8611111111,0.2777777778,5.083490383000e-09
9.9305555556,0.2777777778,1.763984685600e-08
0.0000000000,0.3472222222,4.938156740300e-08
0.0694444444,0.3472222222,3.733202802600e-08
0.1388888889,0.3472222222,1.299324248200e-08
0.2083333333,0.3472222222,-1.481914101400e-09
0.2777777778,0.3472222222,2.707302598260e-09
0.3472222222,0.3472222222,1.455571459618e-08
0.4166666667,0.3472222222,1.881023033262e-08
0.4861111111,0.3472222222,1.225268575015e-08
0.5555555556,0.3472222222,2.617224113320e-09
0.6250000000,0.3472222222,-3.842933666900e-09
0.6944444444,0.3472222222,-8.377356982900e-09
0.7638888889,0.3472222222,-1.412389645550e-08
0.8333333333,0.3472222222,-1.955151117700e-08
0.9027777778,0.3472222222,-2.022969509420e-08
0.9722222222,0.3472222222,-1.525064618330e-08
1.0416666667,0.3472222222,-9.144650753600e-09
1.1111111111,0.3472222222,-7.154460733000e-09
1.1805555556,0.3472222222,-9.830261864430e-09
1.2500000000,0.3472222222,-1.267923724560e-08
1.3194444444,0.3472222222,-1.073252378040e-08
1.3888888889,0.3472222222,-3.560661720100e-09
1.4583333333,0.3472222222,3.633453987400e-09
1.5277777778,0.3472222222,3.815270495900e-09
1.5972222222,0.3472222222,-6.454213833660e-09
1.6666666667,0.3472222222,-2.478583853107e-08
1.7361111111,0.3472222222,-4.545924187530e-08
1.8055555556,0.3472222222,-6.334486710330e-08
1.8750000000,0.3472222222,-7.553705688650e-08
1.9444444444,0.3472222222,-8.110963200140e-08
2.0138888889,0.3472222222,-8.146657294300e-08
2.0833333333,0.3472222222,-8.076856880700e-08
2.1527777778,0.3472222222,-8.376371723400e-08
2.2222222222,0.3472222222,-9.195896578900e-08
2.2916666667,0.3472222222,-1.029435346050e-07
2.3611111111,0.3472222222,-1.141473145250e-07
2.4305555556,0.3472222222,-1.255291771520e-07
2.5000000000,0.3472222222,-1.368945302460e-07
2.5694444444,0.3472222222,-1.444874578616e-07
2.6388888889,0.3472222222,-1.442925339379e-07
2.7083333333,0.3472222222,-1.397491083897e-07
2.7777777778,0.3472222222,-1.427972985835e-07
2.8472222222,0.3472222222,-1.639609999014e-07
2.9166666667,0.3472222222,-2.019455697489e-07
2.9861111111,0.3472222222,-2.452052396770e-07
3.0555555556,0.3472222222,-2.833823484720e-07
3.1250000000,0.3472222222,-3.150263036000e-07
3.1944444444,0.3472222222,-3.444916714610e-07
3.2638888889,0.3472222222,-3.749022713860e-07
3.3333333333,0.3472222222,-4.063450910040e-07
3.4027777778,0.3472222222,-4.387086196690e-07
3.4722222222,0.3472222222,-4.728516917600e-07
3.5416666667,0.3472222222,-5.088423219800e-07
3.6111111111,0.3472222222,-5.453290207700e-07
3.6805555556,0.3472222222,-5.811651749400e-07
3.7500000000,0.3472222222,-6.157922643900e-07
3.8194444444,0.3472222222,-6.473093753100e-07
3.8888888889,0.3472222222,-6.721707891800e-07
3.9583333333,0.3472222222,-6.886339060600e-07
4.0277777778,0.3472222222,-6.997378466700e-07
4.0972222222,0.3472222222,-7.112500431850e-07
4.1666666667,0.3472222222,-7.267271180840e-07
4.2361111111,0.3472222222,-7.453364462330e-07
4.3055555556,0.3472222222,-7.636959702410e-07
4.3750000000,0.3472222222,-7.785771112540e-07
4.4444444444,0.3472222222,-7.890841155290e-07
4.5138888889,0.3472222222,-7.991910006540e-07
4.5833333333,0.3472222222,-8.183736100790e-07
4.6527777778,0.3472222222,-8.558939485210e-07
4.7222222222,0.3472222222,-9.110946115840e-07
4.7916666667,0.3472222222,-9.703848503800e-07
4.8611111111,0.3472222222,-1.016755045040e-06
4.9305555556,0.3472222222,-1.042380683040e-06
5.0000000000,0.3472222222,-1.049907503150e-06
5.0694444444,0.3472222222,-1.042376879760e-06
5.1388888889,0.3472222222,-1.016748094900e-06
5.2083333333,0.3472222222,-9.703758887600e-07
5.2777777778,0.3472222222,-9.110849627540e-07
5.3472222222,0.3472222222,-8.558848075640e-07
5.4166666667,0.3472222222,-8.183657967040e-07
5.4861111111,0.3472222222,-7.991848553100e-07
5.5555555556,0.3472222222,-7.890795488810e-07
5.6250000000,0.3472222222,-7.785737669120e-07
5.6944444444,0.3472222222,-7.636934254950e-07
5.7638888889,0.3472222222,-7.453343776320e-07
5.8333333333,0.3472222222,-7.267253796530e-07
5.9027777778,0.3472222222,-7.112486472940e-07
5.9722222222,0.3472222222,-6.997368784300e-07
6.0416666667,0.3472222222,-6.886334215000e-07
6.1111111111,0.3472222222,-6.721707476700e-07
6.1805555556,0.3472222222,-6.473096327500e-07
6.2500000000,0.3472222222,-6.157926228900e-07
6.3194444444,0.3472222222,-5.811654592800e-07
6.3888888889,0.3472222222,-5.453291428900e-07
6.4583333333,0.3472222222,-5.088423037000e-07
6.5277777778,0.3472222222,-4.728516379700e-07
6.5972222222,0.3472222222,-4.387086567590e-07
6.6666666667,0.3472222222,-4.063453021050e-07
6.7361111111,0.3472222222,-3.749026584220e-07
6.8055555556,0.3472222222,-3.444921591710e-07
6.8750000000,0.3472222222,-3.150267802920e-07
6.9444444444,0.3472222222,-2.833827208680e-07
7.0138888889,0.3472222222,-2.452054757140e-07
7.0833333333,0.3472222222,-2.019457098850e-07
7.1527777778,0.3472222222,-1.639611331705e-07
7.2222222222,0.3472222222,-1.427975167077e-07
7.2916666667,0.3472222222,-1.397494604919e-07
7.3611111111,0.3472222222,-1.442930043495e-07
7.4305555556,0.3472222222,-1.444879766995e-07
7.5000000000,0.3472222222,-1.368950097880e-07
7.5694444444,0.3472222222,-1.255295550970e-07
7.6388888889,0.3472222222,-1.141475823340e-07
7.7083333333,0.3472222222,-1.029437384590e-07
7.7777777778,0.3472222222,-9.195918117800e-08
7.8472222222,0.3472222222,-8.376401050700e-08
7.9166666667,0.3472222222,-8.076896466500e-08
7.9861111111,0.3472222222,-8.146704323800e-08
8.0555555556,0.3472222222,-8.111011053090e-08
8.1250000000,0.3472222222,-7.553747241830e-08
8.1944444444,0.3472222222,-6.334517783440e-08
8.2638888889,0.3472222222,-4.545945476510e-08
8.3333333333,0.3472222222,-2.478600419301e-08
8.4027777778,0.3472222222,-6.454400214870e-09
8.4722222222,0.3472222222,3.815012158000e-09
8.5416666667,0.3472222222,3.633114072100e-09
8.6111111111,0.3472222222,-3.561047331100e-09
8.6805555556,0.3472222222,-1.073289223800e-08
8.7500000000,0.3472222222,-1.267953034440e-08
8.8194444444,0.3472222222,-9.830454629860e-09
8.8888888889,0.3472222222,-7.154573083900e-09
8.9583333333,0.3472222222,-9.144736889000e-09
9.0277777778,0.3472222222,-1.525076705490e-08
9.0972222222,0.3472222222,-2.022988813580e-08
9.1666666667,0.3472222222,-1.955177166130e-08
9.2361111111,0.3472222222,-1.412417997560e-08
9.3055555556,0.3472222222,-8.377601127800e-09
9.3750000000,0.3472222222,-3.843088888300e-09
9.4444444444,0.3472222222,2.617169994190e-09
9.5138888889,0.3472222222,1.225270146094e-08
9.5833333333,0.3472222222,1.881025711675e-08
9.6527777778,0.3472222222,1.455569606826e-08
9.7222222222,0.3472222222,2.707212882350e-09
9.7916666667,0.3472222222,-1.482057943100e-09
9.8611111111,0.3472222222,1.299309491400e-08
9.9305555556,0.3472222222,3.733193509300e-08
0.0000000000,0.4166666667,5.366149822100e-08
0.0694444444,0.4166666667,3.968476910300e-08
0.1388888889,0.4166666667,1.197362536000e-08
0.2083333333,0.4166666667,-2.689807979100e-09
0.2777777778,0.4166666667,6.321710252290e-09
0.3472222222,0.4166666667,2.487322578559e-08
0.4166666667,0.4166666667,3.248138913580e-08
0.4861111111,0.4166666667,2.337876738968e-08
0.5555555556,0.4166666667,7.383017300365e-09
0.6250000000,0.4166666667,-4.891761829780e-09
0.6944444444,0.4166666667,-1.189826002830e-08
0.7638888889,0.4166666667,-1.717755745690e-08
0.8333333333,0.4166666667,-2.133897214950e-08
0.9027777778,0.4166666667,-2.137287479380e-08
0.9722222222,0.4166666667,-1.605685793240e-08
1.0416666667,0.4166666667,-8.810393070000e-09
1.1111111111,0.4166666667,-4.567523565070e-09
1.1805555556,0.4166666667,-5.093837535180e-09
1.2500000000,0.4166666667,-7.932371698900e-09
1.3194444444,0.4166666667,-9.444537021600e-09
1.3888888889,0.4166666667,-8.666786024000e-09
1.4583333333,0.4166666667,-8.529990886800e-09
1.5277777778,0.4166666667,-1.340018561110e-08
1.5972222222,0.4166666667,-2.516568173676e-08
1.6666666667,0.4166666667,-4.158844959872e-08
1.7361111111,0.4166666667,-5.826503899300e-08
1.8055555556,0.4166666667,-7.161335842320e-08
1.8750000000,0.4166666667,-7.991673712690e-08
1.9444444444,0.4166666667,-8.296000913400e-08
2.0138888889,0.4166666667,-8.244550433000e-08
2.0833333333,0.4166666667,-8.247681323900e-08
2.1527777778,0.4166666667,-8.743269462600e-08
2.2222222222,0.4166666667,-9.821401551300e-08
2.2916666667,0.4166666667,-1.118052273440e-07
2.3611111111,0.4166666667,-1.255750364280e-07
2.4305555556,0.4166666667,-1.405052914030e-07
2.5000000000,0.4166666667,-1.581679543000e-07
2.5694444444,0.4166666667,-1.756513532630e-07
2.6388888889,0.4166666667,-1.870600822575e-07
2.7083333333,0.4166666667,-1.914625814330e-07
2.7777777778,0.4166666667,-1.968380243723e-07
2.8472222222,0.4166666667,-2.134015253365e-07
2.9166666667,0.4166666667,-2.435489067476e-07
2.9861111111,0.4166666667,-2.803287351690e-07
3.0555555556,0.4166666667,-3.153020341510e-07
3.1250000000,0.4166666667,-3.455146104420e-07
3.1944444444,0.4166666667,-3.727390726920e-07
3.2638888889,0.4166666667,-3.992500624420e-07
3.3333333333,0.4166666667,-4.268483545470e-07
3.4027777778,0.4166666667,-4.583793914020e-07
3.4722222222,0.4166666667,-4.968744863140e-07
3.5416666667,0.4166666667,-5.424211316480e-07
3.6111111111,0.4166666667,-5.914491683500e-07
3.6805555556,0.4166666667,-6.395589348400e-07
3.7500000000,0.4166666667,-6.837186122900e-07
3.8194444444,0.4166666667,-7.215079849700e-07
3.8888888889,0.4166666667,-7.505108408100e-07
3.9583333333,0.4166666667,-7.704900268100e-07
4.0277777778,0.4166666667,-7.854306520650e-07
4.0972222222,0.4166666667,-8.014806303870e-07
4.1666666667,0.4166666667,-8.224161538090e-07
4.2361111111,0.4166666667,-8.477509256360e-07
4.3055555556,0.4166666667,-8.748678228700e-07
4.3750000000,0.4166666667,-9.019581751820e-07
4.4444444444,0.4166666667,-9.295627021330e-07
4.5138888889,0.4166666667,-9.612779065900e-07
4.5833333333,0.4166666667,-1.002934419614e-06
4.6527777778,0.4166666667,-1.058003238523e-06
4.7222222222,0.4166666667,-1.121452561945e-06
4.7916666667,0.4166666667,-1.179709665670e-06
4.8611111111,0.4166666667,-1.219860659830e-06
4.9305555556,0.4166666667,-1.239307745190e-06
5.0000000000,0.4166666667,-1.244367611530e-06
5.0694444444,0.4166666667,-1.239305112190e-06
5.1388888889,0.4166666667,-1.219855858620e-06
5.2083333333,0.4166666667,-1.179703501860e-06
5.2777777778,0.4166666667,-1.121445974110e-06
5.3472222222,0.4166666667,-1.057997068238e-06
5.4166666667,0.4166666667,-1.002929238187e-06
5.4861111111,0.4166666667,-9.612739409550e-07
5.5555555556,0.4166666667,-9.295598705940e-07
5.6250000000,0.4166666667,-9.019562054860e-07
5.6944444444,0.4166666667,-8.748663979020e-07
5.7638888889,0.4166666667,-8.477498028480e-07
5.8333333333,0.4166666667,-8.224152215310e-07
5.9027777778,0.4166666667,-8.014798949220e-07
5.9722222222,0.4166666667,-7.854301758080e-07
6.0416666667,0.4166666667,-7.704898547000e-07
6.1111111111,0.4166666667,-7.505109509300e-07
6.1805555556,0.4166666667,-7.215082823000e-07
6.2500000000,0.4166666667,-6.837189631400e-07
6.3194444444,0.4166666667,-6.395592205600e-07
6.3888888889,0.4166666667,-5.914493309900e-07
6.4583333333,0.4166666667,-5.424211903440e-07
6.5277777778,0.4166666667,-4.968745185150e-07
6.5972222222,0.4166666667,-4.583794890680e-07
6.6666666667,0.4166666667,-4.268485779620e-07
6.7361111111,0.4166666667,-3.992504133260e-07
6.8055555556,0.4166666667,-3.727394973770e-07
6.8750000000,0.4166666667,-3.455150292200e-07
6.9444444444,0.4166666667,-3.153023803590e-07
7.0138888889,0.4166666667,-2.803289857230e-07
7.0833333333,0.4166666667,-2.435490904437e-07
7.1527777778,0.4166666667,-2.134017059345e-07
7.2222222222,0.4166666667,-1.968382678069e-07
7.2916666667,0.4166666667,-1.914629230416e-07
7.3611111111,0.4166666667,-1.870605105041e-07
7.4305555556,0.4166666667,-1.756518174270e-07
7.5000000000,0.4166666667,-1.581683909430e-07
7.5694444444,0.4166666667,-1.405056556800e-07
7.6388888889,0.4166666667,-1.255753222990e-07
7.7083333333,0.4166666667,-1.118054679830e-07
7.7777777778,0.4166666667,-9.821426485100e-08
7.8472222222,0.4166666667,-8.743299980900e-08
7.9166666667,0.4166666667,-8.247719142000e-08
7.9861111111,0.4166666667,-8.244593475900e-08
8.0555555556,0.4166666667,-8.296044382940e-08
