# ik band kdist_A-1 k1 k2 k3 energy_eV E-Ef_eV occupation charge mx my mz
120 6 1.859747734 0.204081630 0.204081630 0.000000000 -23.932999850 -22.444899850 1.000000000 0.990000000 0.226000000 -0.132000000 -0.115000000
120 7 1.859747734 0.204081630 0.204081630 0.000000000 -23.930043100 -22.441943100 1.000000000 0.990000000 -0.319000000 0.185000000 -0.216000000
120 8 1.859747734 0.204081630 0.204081630 0.000000000 -23.927873330 -22.439773330 1.000000000 0.990000000 0.314000000 -0.176000000 0.348000000
120 9 1.859747734 0.204081630 0.204081630 0.000000000 -22.916417790 -21.428317790 1.000000000 0.990000000 0.415000000 -0.240000000 0.077000000
120 10 1.859747734 0.204081630 0.204081630 0.000000000 -22.911887040 -21.423787040 1.000000000 0.990000000 -0.334000000 0.192000000 0.078000000
120 11 1.859747734 0.204081630 0.204081630 0.000000000 -22.898990870 -21.410890870 1.000000000 0.991000000 -0.247000000 0.073000000 -0.178000000
120 12 1.859747734 0.204081630 0.204081630 0.000000000 -22.898404350 -21.410304350 1.000000000 0.991000000 0.213000000 -0.055000000 0.072000000
120 13 1.859747734 0.204081630 0.204081630 0.000000000 -22.880418460 -21.392318460 1.000000000 0.992000000 0.226000000 -0.156000000 0.355000000
120 14 1.859747734 0.204081630 0.204081630 0.000000000 -22.879746050 -21.391646050 1.000000000 0.992000000 -0.272000000 0.185000000 -0.402000000
120 15 1.859747734 0.204081630 0.204081630 0.000000000 -19.388851670 -17.900751670 1.000000000 0.879000000 0.392000000 -0.222000000 -0.108000000
120 16 1.859747734 0.204081630 0.204081630 0.000000000 -19.306506370 -17.818406370 1.000000000 0.889000000 -0.338000000 0.193000000 0.002000000
120 17 1.859747734 0.204081630 0.204081630 0.000000000 -19.195346430 -17.707246430 1.000000000 0.884000000 -0.387000000 0.224000000 0.148000000
120 18 1.859747734 0.204081630 0.204081630 0.000000000 -19.167117510 -17.679017510 1.000000000 0.888000000 0.349000000 -0.202000000 -0.079000000
120 19 1.859747734 0.204081630 0.204081630 0.000000000 -18.383864390 -16.895764390 1.000000000 0.944000000 -0.263000000 0.153000000 0.140000000
120 20 1.859747734 0.204081630 0.204081630 0.000000000 -18.283564600 -16.795464600 1.000000000 0.949000000 -0.197000000 0.114000000 -0.143000000
120 21 1.859747734 0.204081630 0.204081630 0.000000000 -18.259909900 -16.771809900 1.000000000 0.949000000 0.326000000 -0.189000000 0.372000000
120 22 1.859747734 0.204081630 0.204081630 0.000000000 -18.152672120 -16.664572120 1.000000000 0.956000000 0.029000000 -0.017000000 -0.189000000
120 23 1.859747734 0.204081630 0.204081630 0.000000000 -18.046909090 -16.558809090 1.000000000 0.964000000 0.254000000 -0.143000000 -0.331000000
120 24 1.859747734 0.204081630 0.204081630 0.000000000 -18.025051740 -16.536951740 1.000000000 0.964000000 -0.320000000 0.179000000 0.339000000
120 25 1.859747734 0.204081630 0.204081630 0.000000000 -17.903754690 -16.415654690 1.000000000 0.978000000 0.238000000 -0.115000000 0.126000000
120 26 1.859747734 0.204081630 0.204081630 0.000000000 -17.889293220 -16.401193220 1.000000000 0.976000000 -0.078000000 0.022000000 -0.280000000
120 27 1.859747734 0.204081630 0.204081630 0.000000000 -14.704938130 -13.216838130 1.000000000 0.710000000 0.602000000 -0.363000000 -0.094000000
120 28 1.859747734 0.204081630 0.204081630 0.000000000 -14.696591650 -13.208491650 1.000000000 0.712000000 -0.604000000 0.365000000 0.095000000
120 29 1.859747734 0.204081630 0.204081630 0.000000000 -14.128373250 -12.640273250 1.000000000 0.746000000 0.585000000 -0.346000000 -0.307000000
120 30 1.859747734 0.204081630 0.204081630 0.000000000 -14.116017300 -12.627917300 1.000000000 0.748000000 -0.587000000 0.348000000 0.308000000
120 31 1.859747734 0.204081630 0.204081630 0.000000000 -12.845773320 -11.357673320 1.000000000 0.687000000 0.376000000 -0.173000000 -0.545000000
120 32 1.859747734 0.204081630 0.204081630 0.000000000 -12.819537550 -11.331437550 1.000000000 0.690000000 -0.378000000 0.174000000 0.548000000
120 33 1.859747734 0.204081630 0.204081630 0.000000000 -8.822039860 -7.333939860 1.000000000 0.678000000 -0.321000000 0.170000000 -0.572000000
120 34 1.859747734 0.204081630 0.204081630 0.000000000 -8.814759400 -7.326659400 1.000000000 0.678000000 0.321000000 -0.170000000 0.572000000
120 35 1.859747734 0.204081630 0.204081630 0.000000000 -5.860335300 -4.372235300 1.000000000 0.481000000 0.383000000 -0.226000000 0.176000000
120 36 1.859747734 0.204081630 0.204081630 0.000000000 -5.848159650 -4.360059650 1.000000000 0.477000000 -0.378000000 0.224000000 -0.166000000
120 37 1.859747734 0.204081630 0.204081630 0.000000000 -5.579440880 -4.091340880 1.000000000 0.508000000 -0.269000000 0.155000000 -0.396000000
120 38 1.859747734 0.204081630 0.204081630 0.000000000 -5.518261080 -4.030161080 1.000000000 0.506000000 0.267000000 -0.154000000 0.385000000
120 39 1.859747734 0.204081630 0.204081630 0.000000000 -4.510825820 -3.022725820 1.000000000 0.546000000 0.237000000 -0.139000000 0.449000000
120 40 1.859747734 0.204081630 0.204081630 0.000000000 -4.455726910 -2.967626910 1.000000000 0.539000000 -0.255000000 0.149000000 -0.422000000
120 41 1.859747734 0.204081630 0.204081630 0.000000000 -4.054104640 -2.566004640 1.000000000 0.509000000 -0.041000000 0.023000000 0.468000000
120 42 1.859747734 0.204081630 0.204081630 0.000000000 -4.019973170 -2.531873170 1.000000000 0.509000000 0.056000000 -0.031000000 -0.500000000
120 43 1.859747734 0.204081630 0.204081630 0.000000000 -3.546958990 -2.058858990 1.000000000 0.535000000 0.323000000 -0.187000000 -0.362000000
120 44 1.859747734 0.204081630 0.204081630 0.000000000 -3.471656470 -1.983556470 1.000000000 0.529000000 -0.323000000 0.186000000 0.370000000
120 45 1.859747734 0.204081630 0.204081630 0.000000000 -3.221811760 -1.733711760 1.000000000 0.463000000 0.089000000 0.033000000 0.451000000
120 46 1.859747734 0.204081630 0.204081630 0.000000000 -3.205779110 -1.717679110 1.000000000 0.462000000 -0.090000000 -0.033000000 -0.450000000
120 47 1.859747734 0.204081630 0.204081630 0.000000000 -2.867971330 -1.379871330 1.000000000 0.514000000 -0.417000000 0.289000000 -0.072000000
120 48 1.859747734 0.204081630 0.204081630 0.000000000 -2.848276290 -1.360176290 1.000000000 0.519000000 0.421000000 -0.291000000 0.071000000
120 49 1.859747734 0.204081630 0.204081630 0.000000000 -2.576511360 -1.088411360 1.000000000 0.552000000 -0.179000000 0.206000000 0.476000000
120 50 1.859747734 0.204081630 0.204081630 0.000000000 -2.568436770 -1.080336770 1.000000000 0.551000000 0.178000000 -0.205000000 -0.478000000
120 51 1.859747734 0.204081630 0.204081630 0.000000000 -1.232666910 0.255433090 0.000000000 0.661000000 -0.496000000 0.283000000 -0.329000000
120 52 1.859747734 0.204081630 0.204081630 0.000000000 -1.201651490 0.286448510 0.000000000 0.660000000 0.495000000 -0.283000000 0.329000000
120 53 1.859747734 0.204081630 0.204081630 0.000000000 -0.598418240 0.889681760 0.000000000 0.168000000 -0.079000000 0.146000000 0.018000000
120 54 1.859747734 0.204081630 0.204081630 0.000000000 -0.528732220 0.959367780 0.000000000 0.163000000 0.073000000 -0.144000000 -0.018000000
120 55 1.859747734 0.204081630 0.204081630 0.000000000 0.494121240 1.982221240 0.000000000 0.370000000 0.091000000 0.106000000 0.341000000
120 56 1.859747734 0.204081630 0.204081630 0.000000000 0.501971660 1.990071660 0.000000000 0.370000000 -0.092000000 -0.106000000 -0.342000000
120 57 1.859747734 0.204081630 0.204081630 0.000000000 1.074276330 2.562376330 0.000000000 0.420000000 -0.003000000 0.016000000 0.411000000
120 58 1.859747734 0.204081630 0.204081630 0.000000000 1.141755790 2.629855790 0.000000000 0.413000000 0.011000000 -0.020000000 -0.410000000
120 59 1.859747734 0.204081630 0.204081630 0.000000000 1.626706620 3.114806620 0.000000000 0.480000000 -0.082000000 0.063000000 -0.448000000
120 60 1.859747734 0.204081630 0.204081630 0.000000000 1.727057960 3.215157960 0.000000000 0.453000000 0.068000000 -0.056000000 0.437000000
120 61 1.859747734 0.204081630 0.204081630 0.000000000 1.874183460 3.362283460 0.000000000 0.412000000 0.127000000 -0.024000000 0.373000000
120 62 1.859747734 0.204081630 0.204081630 0.000000000 1.952989960 3.441089960 0.000000000 0.372000000 -0.119000000 0.012000000 -0.345000000
120 63 1.859747734 0.204081630 0.204081630 0.000000000 2.353257320 3.841357320 0.000000000 0.330000000 0.113000000 0.013000000 0.169000000
120 64 1.859747734 0.204081630 0.204081630 0.000000000 2.406299210 3.894399210 0.000000000 0.315000000 -0.077000000 -0.004000000 -0.289000000
120 65 1.859747734 0.204081630 0.204081630 0.000000000 2.450797470 3.938897470 0.000000000 0.506000000 -0.360000000 0.202000000 -0.208000000
120 66 1.859747734 0.204081630 0.204081630 0.000000000 2.516170900 4.004270900 0.000000000 0.533000000 0.351000000 -0.222000000 0.319000000
120 67 1.859747734 0.204081630 0.204081630 0.000000000 2.880106120 4.368206120 0.000000000 0.276000000 0.194000000 0.094000000 0.169000000
120 68 1.859747734 0.204081630 0.204081630 0.000000000 2.905482270 4.393582270 0.000000000 0.286000000 -0.209000000 -0.086000000 -0.174000000
120 69 1.859747734 0.204081630 0.204081630 0.000000000 3.280490030 4.768590030 0.000000000 0.398000000 0.219000000 -0.025000000 -0.323000000
120 70 1.859747734 0.204081630 0.204081630 0.000000000 3.314879820 4.802979820 0.000000000 0.360000000 -0.204000000 0.011000000 0.289000000
120 71 1.859747734 0.204081630 0.204081630 0.000000000 3.464006930 4.952106930 0.000000000 0.339000000 0.247000000 -0.059000000 -0.210000000
120 72 1.859747734 0.204081630 0.204081630 0.000000000 3.495977510 4.984077510 0.000000000 0.329000000 -0.244000000 0.072000000 0.204000000
121 1 1.881389000 0.197278910 0.197278910 0.000000000 -36.381168040 -34.893068040 1.000000000 0.977000000 0.165000000 0.961000000 0.069000000
121 2 1.881389000 0.197278910 0.197278910 0.000000000 -36.379832450 -34.891732450 1.000000000 0.977000000 -0.165000000 -0.961000000 -0.069000000
121 3 1.881389000 0.197278910 0.197278910 0.000000000 -36.262713750 -34.774613750 1.000000000 0.979000000 0.327000000 0.890000000 0.244000000
121 4 1.881389000 0.197278910 0.197278910 0.000000000 -36.262503970 -34.774403970 1.000000000 0.979000000 -0.327000000 -0.890000000 -0.244000000
121 5 1.881389000 0.197278910 0.197278910 0.000000000 -23.936479900 -22.448379900 1.000000000 0.989000000 -0.221000000 0.123000000 -0.017000000
121 6 1.881389000 0.197278910 0.197278910 0.000000000 -23.933008640 -22.444908640 1.000000000 0.990000000 0.205000000 -0.119000000 -0.111000000
121 7 1.881389000 0.197278910 0.197278910 0.000000000 -23.930038500 -22.441938500 1.000000000 0.990000000 -0.319000000 0.184000000 -0.215000000
121 8 1.881389000 0.197278910 0.197278910 0.000000000 -23.927988140 -22.439888140 1.000000000 0.990000000 0.334000000 -0.187000000 0.341000000
121 9 1.881389000 0.197278910 0.197278910 0.000000000 -22.916266040 -21.428166040 1.000000000 0.990000000 0.415000000 -0.240000000 0.092000000
121 10 1.881389000 0.197278910 0.197278910 0.000000000 -22.911651400 -21.423551400 1.000000000 0.990000000 -0.335000000 0.193000000 0.051000000
121 11 1.881389000 0.197278910 0.197278910 0.000000000 -22.898770530 -21.410670530 1.000000000 0.991000000 -0.277000000 0.058000000 -0.237000000
121 12 1.881389000 0.197278910 0.197278910 0.000000000 -22.898388410 -21.410288410 1.000000000 0.991000000 0.252000000 -0.044000000 0.136000000
121 13 1.881389000 0.197278910 0.197278910 0.000000000 -22.880824810 -21.392724810 1.000000000 0.992000000 0.210000000 -0.146000000 0.341000000
121 14 1.881389000 0.197278910 0.197278910 0.000000000 -22.880131640 -21.392031640 1.000000000 0.992000000 -0.264000000 0.180000000 -0.381000000
121 15 1.881389000 0.197278910 0.197278910 0.000000000 -19.387178190 -17.899078190 1.000000000 0.879000000 0.403000000 -0.228000000 -0.093000000
121 16 1.881389000 0.197278910 0.197278910 0.000000000 -19.305432510 -17.817332510 1.000000000 0.889000000 -0.350000000 0.199000000 -0.004000000
121 17 1.881389000 0.197278910 0.197278910 0.000000000 -19.187840740 -17.699740740 1.000000000 0.885000000 -0.387000000 0.224000000 0.134000000
121 18 1.881389000 0.197278910 0.197278910 0.000000000 -19.160897040 -17.672797040 1.000000000 0.888000000 0.350000000 -0.202000000 -0.072000000
121 19 1.881389000 0.197278910 0.197278910 0.000000000 -18.381668920 -16.893568920 1.000000000 0.944000000 -0.292000000 0.170000000 0.119000000
121 20 1.881389000 0.197278910 0.197278910 0.000000000 -18.282708430 -16.794608430 1.000000000 0.951000000 -0.093000000 0.054000000 -0.114000000
121 21 1.881389000 0.197278910 0.197278910 0.000000000 -18.248014060 -16.759914060 1.000000000 0.948000000 0.279000000 -0.161000000 0.355000000
121 22 1.881389000 0.197278910 0.197278910 0.000000000 -18.148304450 -16.660204450 1.000000000 0.956000000 -0.005000000 0.002000000 -0.171000000
121 23 1.881389000 0.197278910 0.197278910 0.000000000 -18.040417060 -16.552317060 1.000000000 0.964000000 0.207000000 -0.116000000 -0.305000000
121 24 1.881389000 0.197278910 0.197278910 0.000000000 -18.018953360 -16.530853360 1.000000000 0.965000000 -0.268000000 0.149000000 0.291000000
121 25 1.881389000 0.197278910 0.197278910 0.000000000 -17.899106480 -16.411006480 1.000000000 0.978000000 0.240000000 -0.110000000 0.107000000
121 26 1.881389000 0.197278910 0.197278910 0.000000000 -17.887531050 -16.399431050 1.000000000 0.976000000 -0.078000000 0.016000000 -0.251000000
121 27 1.881389000 0.197278910 0.197278910 0.000000000 -14.748072040 -13.259972040 1.000000000 0.708000000 0.601000000 -0.362000000 -0.087000000
121 28 1.881389000 0.197278910 0.197278910 0.000000000 -14.739456470 -13.251356470 1.000000000 0.709000000 -0.603000000 0.363000000 0.088000000
121 29 1.881389000 0.197278910 0.197278910 0.000000000 -14.142939180 -12.654839180 1.000000000 0.745000000 0.594000000 -0.351000000 -0.280000000
121 30 1.881389000 0.197278910 0.197278910 0.000000000 -14.130247130 -12.642147130 1.000000000 0.747000000 -0.596000000 0.353000000 0.281000000
121 31 1.881389000 0.197278910 0.197278910 0.000000000 -12.851704070 -11.363604070 1.000000000 0.686000000 0.400000000 -0.185000000 -0.523000000
121 32 1.881389000 0.197278910 0.197278910 0.000000000 -12.826102280 -11.338002280 1.000000000 0.689000000 -0.402000000 0.187000000 0.526000000
121 33 1.881389000 0.197278910 0.197278910 0.000000000 -8.781216250 -7.293116250 1.000000000 0.680000000 -0.332000000 0.176000000 -0.566000000
121 34 1.881389000 0.197278910 0.197278910 0.000000000 -8.774464790 -7.286364790 1.000000000 0.679000000 0.332000000 -0.175000000 0.566000000
121 35 1.881389000 0.197278910 0.197278910 0.000000000 -5.802680770 -4.314580770 1.000000000 0.484000000 0.399000000 -0.235000000 0.132000000
121 36 1.881389000 0.197278910 0.197278910 0.000000000 -5.788039650 -4.299939650 1.000000000 0.480000000 -0.393000000 0.231000000 -0.121000000
121 37 1.881389000 0.197278910 0.197278910 0.000000000 -5.542481340 -4.054381340 1.000000000 0.508000000 -0.296000000 0.170000000 -0.370000000
121 38 1.881389000 0.197278910 0.197278910 0.000000000 -5.478484150 -3.990384150 1.000000000 0.505000000 0.292000000 -0.168000000 0.358000000
121 39 1.881389000 0.197278910 0.197278910 0.000000000 -4.453327260 -2.965227260 1.000000000 0.549000000 0.245000000 -0.143000000 0.443000000
121 40 1.881389000 0.197278910 0.197278910 0.000000000 -4.393932110 -2.905832110 1.000000000 0.542000000 -0.265000000 0.154000000 -0.413000000
121 41 1.881389000 0.197278910 0.197278910 0.000000000 -4.018164160 -2.530064160 1.000000000 0.512000000 -0.047000000 0.026000000 0.464000000
121 42 1.881389000 0.197278910 0.197278910 0.000000000 -3.985020160 -2.496920160 1.000000000 0.511000000 0.063000000 -0.036000000 -0.501000000
121 43 1.881389000 0.197278910 0.197278910 0.000000000 -3.545785820 -2.057685820 1.000000000 0.534000000 0.315000000 -0.182000000 -0.365000000
121 44 1.881389000 0.197278910 0.197278910 0.000000000 -3.466036610 -1.977936610 1.000000000 0.528000000 -0.314000000 0.181000000 0.377000000
121 45 1.881389000 0.197278910 0.197278910 0.000000000 -3.237965470 -1.749865470 1.000000000 0.457000000 0.097000000 0.034000000 0.443000000
121 46 1.881389000 0.197278910 0.197278910 0.000000000 -3.221815140 -1.733715140 1.000000000 0.457000000 -0.098000000 -0.034000000 -0.442000000
121 47 1.881389000 0.197278910 0.197278910 0.000000000 -2.867520140 -1.379420140 1.000000000 0.517000000 -0.425000000 0.285000000 -0.054000000
121 48 1.881389000 0.197278910 0.197278910 0.000000000 -2.844790130 -1.356690130 1.000000000 0.521000000 0.429000000 -0.287000000 0.053000000
121 49 1.881389000 0.197278910 0.197278910 0.000000000 -2.581040600 -1.092940600 1.000000000 0.553000000 -0.153000000 0.187000000 0.494000000
121 50 1.881389000 0.197278910 0.197278910 0.000000000 -2.572832190 -1.084732190 1.000000000 0.553000000 0.152000000 -0.186000000 -0.495000000
121 51 1.881389000 0.197278910 0.197278910 0.000000000 -1.216635150 0.271464850 0.000000000 0.661000000 -0.485000000 0.278000000 -0.350000000
121 52 1.881389000 0.197278910 0.197278910 0.000000000 -1.185571300 0.302528700 0.000000000 0.660000000 0.483000000 -0.277000000 0.350000000
121 53 1.881389000 0.197278910 0.197278910 0.000000000 -0.665933840 0.822166160 0.000000000 0.168000000 -0.076000000 0.148000000 0.017000000
121 54 1.881389000 0.197278910 0.197278910 0.000000000 -0.597575410 0.890524590 0.000000000 0.163000000 0.071000000 -0.146000000 -0.016000000
121 55 1.881389000 0.197278910 0.197278910 0.000000000 0.497914640 1.986014640 0.000000000 0.373000000 0.051000000 0.098000000 0.355000000
121 56 1.881389000 0.197278910 0.197278910 0.000000000 0.506650230 1.994750230 0.000000000 0.373000000 -0.052000000 -0.098000000 -0.356000000
121 57 1.881389000 0.197278910 0.197278910 0.000000000 1.107004680 2.595104680 0.000000000 0.423000000 -0.007000000 0.017000000 0.413000000
121 58 1.881389000 0.197278910 0.197278910 0.000000000 1.175314330 2.663414330 0.000000000 0.416000000 0.015000000 -0.022000000 -0.412000000
121 59 1.881389000 0.197278910 0.197278910 0.000000000 1.634007550 3.122107550 0.000000000 0.480000000 -0.103000000 0.075000000 -0.441000000
121 60 1.881389000 0.197278910 0.197278910 0.000000000 1.733669840 3.221769840 0.000000000 0.432000000 0.068000000 -0.057000000 0.416000000
121 61 1.881389000 0.197278910 0.197278910 0.000000000 1.841207520 3.329307520 0.000000000 0.439000000 0.180000000 -0.056000000 0.374000000
121 62 1.881389000 0.197278910 0.197278910 0.000000000 1.913369470 3.401469470 0.000000000 0.376000000 -0.152000000 0.033000000 -0.328000000
121 63 1.881389000 0.197278910 0.197278910 0.000000000 2.290812390 3.778912390 0.000000000 0.299000000 0.134000000 0.011000000 0.195000000
121 64 1.881389000 0.197278910 0.197278910 0.000000000 2.342778880 3.830878880 0.000000000 0.294000000 -0.124000000 -0.008000000 -0.264000000
121 65 1.881389000 0.197278910 0.197278910 0.000000000 2.426164570 3.914264570 0.000000000 0.515000000 -0.334000000 0.209000000 -0.258000000
121 66 1.881389000 0.197278910 0.197278910 0.000000000 2.493506070 3.981606070 0.000000000 0.529000000 0.348000000 -0.222000000 0.313000000
121 67 1.881389000 0.197278910 0.197278910 0.000000000 2.845145040 4.333245040 0.000000000 0.287000000 0.210000000 0.056000000 0.183000000
121 68 1.881389000 0.197278910 0.197278910 0.000000000 2.874006540 4.362106540 0.000000000 0.295000000 -0.223000000 -0.049000000 -0.187000000
121 69 1.881389000 0.197278910 0.197278910 0.000000000 3.272337630 4.760437630 0.000000000 0.367000000 0.210000000 -0.006000000 -0.291000000
121 70 1.881389000 0.197278910 0.197278910 0.000000000 3.295190740 4.783290740 0.000000000 0.321000000 -0.187000000 -0.019000000 0.245000000
121 71 1.881389000 0.197278910 0.197278910 0.000000000 3.408025420 4.896125420 0.000000000 0.340000000 0.285000000 -0.146000000 -0.093000000
121 72 1.881389000 0.197278910 0.197278910 0.000000000 3.467999240 4.956099240 0.000000000 0.295000000 -0.236000000 0.119000000 0.115000000
122 1 1.903030265 0.190476190 0.190476190 0.000000000 -36.382646780 -34.894546780 1.000000000 0.977000000 0.164000000 0.961000000 0.069000000
122 2 1.903030265 0.190476190 0.190476190 0.000000000 -36.381315040 -34.893215040 1.000000000 0.977000000 -0.164000000 -0.961000000 -0.069000000
122 3 1.903030265 0.190476190 0.190476190 0.000000000 -36.263349480 -34.775249480 1.000000000 0.979000000 0.325000000 0.892000000 0.239000000
122 4 1.903030265 0.190476190 0.190476190 0.000000000 -36.263136060 -34.775036060 1.000000000 0.979000000 -0.325000000 -0.892000000 -0.239000000
122 5 1.903030265 0.190476190 0.190476190 0.000000000 -23.936447290 -22.448347290 1.000000000 0.989000000 -0.219000000 0.121000000 -0.015000000
122 6 1.903030265 0.190476190 0.190476190 0.000000000 -23.933028410 -22.444928410 1.000000000 0.990000000 0.182000000 -0.106000000 -0.106000000
122 7 1.903030265 0.190476190 0.190476190 0.000000000 -23.930042230 -22.441942230 1.000000000 0.990000000 -0.317000000 0.183000000 -0.212000000
122 8 1.903030265 0.190476190 0.190476190 0.000000000 -23.928099280 -22.439999280 1.000000000 0.990000000 0.353000000 -0.197000000 0.332000000
122 9 1.903030265 0.190476190 0.190476190 0.000000000 -22.916075200 -21.427975200 1.000000000 0.990000000 0.416000000 -0.241000000 0.107000000
122 10 1.903030265 0.190476190 0.190476190 0.000000000 -22.911391710 -21.423291710 1.000000000 0.990000000 -0.337000000 0.194000000 0.023000000
122 11 1.903030265 0.190476190 0.190476190 0.000000000 -22.898586100 -21.410486100 1.000000000 0.991000000 -0.298000000 0.006000000 -0.320000000
122 12 1.903030265 0.190476190 0.190476190 0.000000000 -22.898361050 -21.410261050 1.000000000 0.991000000 0.283000000 0.002000000 0.226000000
122 13 1.903030265 0.190476190 0.190476190 0.000000000 -22.881256460 -21.393156460 1.000000000 0.992000000 0.193000000 -0.136000000 0.325000000
122 14 1.903030265 0.190476190 0.190476190 0.000000000 -22.880540720 -21.392440720 1.000000000 0.992000000 -0.255000000 0.174000000 -0.359000000
122 15 1.903030265 0.190476190 0.190476190 0.000000000 -19.385469880 -17.897369880 1.000000000 0.879000000 0.412000000 -0.233000000 -0.080000000
122 16 1.903030265 0.190476190 0.190476190 0.000000000 -19.304549600 -17.816449600 1.000000000 0.889000000 -0.361000000 0.205000000 -0.008000000
122 17 1.903030265 0.190476190 0.190476190 0.000000000 -19.179741390 -17.691641390 1.000000000 0.886000000 -0.385000000 0.223000000 0.120000000
122 18 1.903030265 0.190476190 0.190476190 0.000000000 -19.154346020 -17.666246020 1.000000000 0.889000000 0.351000000 -0.203000000 -0.065000000
122 19 1.903030265 0.190476190 0.190476190 0.000000000 -18.379566960 -16.891466960 1.000000000 0.944000000 -0.320000000 0.186000000 0.100000000
122 20 1.903030265 0.190476190 0.190476190 0.000000000 -18.282277730 -16.794177730 1.000000000 0.951000000 -0.013000000 0.008000000 -0.086000000
122 21 1.903030265 0.190476190 0.190476190 0.000000000 -18.235214730 -16.747114730 1.000000000 0.949000000 0.252000000 -0.146000000 0.337000000
122 22 1.903030265 0.190476190 0.190476190 0.000000000 -18.143357230 -16.655257230 1.000000000 0.956000000 -0.038000000 0.021000000 -0.153000000
122 23 1.903030265 0.190476190 0.190476190 0.000000000 -18.034114620 -16.546014620 1.000000000 0.964000000 0.153000000 -0.085000000 -0.275000000
122 24 1.903030265 0.190476190 0.190476190 0.000000000 -18.012166260 -16.524066260 1.000000000 0.966000000 -0.209000000 0.115000000 0.240000000
122 25 1.903030265 0.190476190 0.190476190 0.000000000 -17.894713460 -16.406613460 1.000000000 0.978000000 0.241000000 -0.101000000 0.080000000
122 26 1.903030265 0.190476190 0.190476190 0.000000000 -17.885755500 -16.397655500 1.000000000 0.976000000 -0.079000000 0.007000000 -0.214000000
122 27 1.903030265 0.190476190 0.190476190 0.000000000 -14.791302000 -13.303202000 1.000000000 0.705000000 0.600000000 -0.361000000 -0.081000000
122 28 1.903030265 0.190476190 0.190476190 0.000000000 -14.782451260 -13.294351260 1.000000000 0.707000000 -0.602000000 0.362000000 0.081000000
122 29 1.903030265 0.190476190 0.190476190 0.000000000 -14.158525990 -12.670425990 1.000000000 0.744000000 0.601000000 -0.355000000 -0.254000000
122 30 1.903030265 0.190476190 0.190476190 0.000000000 -14.145509650 -12.657409650 1.000000000 0.746000000 -0.604000000 0.357000000 0.255000000
122 31 1.903030265 0.190476190 0.190476190 0.000000000 -12.857905190 -11.369805190 1.000000000 0.685000000 0.422000000 -0.197000000 -0.500000000
122 32 1.903030265 0.190476190 0.190476190 0.000000000 -12.832914790 -11.344814790 1.000000000 0.688000000 -0.424000000 0.199000000 0.502000000
122 33 1.903030265 0.190476190 0.190476190 0.000000000 -8.740507400 -7.252407400 1.000000000 0.681000000 -0.340000000 0.178000000 -0.563000000
122 34 1.903030265 0.190476190 0.190476190 0.000000000 -8.734302910 -7.246202910 1.000000000 0.681000000 0.339000000 -0.178000000 0.562000000
122 35 1.903030265 0.190476190 0.190476190 0.000000000 -5.739912670 -4.251812670 1.000000000 0.487000000 0.409000000 -0.240000000 0.097000000
122 36 1.903030265 0.190476190 0.190476190 0.000000000 -5.722289320 -4.234189320 1.000000000 0.482000000 -0.403000000 0.236000000 -0.086000000
122 37 1.903030265 0.190476190 0.190476190 0.000000000 -5.504343990 -4.016243990 1.000000000 0.508000000 -0.320000000 0.184000000 -0.341000000
122 38 1.903030265 0.190476190 0.190476190 0.000000000 -5.436748270 -3.948648270 1.000000000 0.504000000 0.316000000 -0.182000000 0.327000000
122 39 1.903030265 0.190476190 0.190476190 0.000000000 -4.399182900 -2.911082900 1.000000000 0.551000000 0.254000000 -0.148000000 0.435000000
122 40 1.903030265 0.190476190 0.190476190 0.000000000 -4.335307350 -2.847207350 1.000000000 0.544000000 -0.274000000 0.159000000 -0.402000000
122 41 1.903030265 0.190476190 0.190476190 0.000000000 -3.977439570 -2.489339570 1.000000000 0.516000000 -0.058000000 0.032000000 0.459000000
122 42 1.903030265 0.190476190 0.190476190 0.000000000 -3.944839510 -2.456739510 1.000000000 0.514000000 0.074000000 -0.042000000 -0.503000000
122 43 1.903030265 0.190476190 0.190476190 0.000000000 -3.543531010 -2.055431010 1.000000000 0.533000000 0.308000000 -0.177000000 -0.369000000
122 44 1.903030265 0.190476190 0.190476190 0.000000000 -3.459387740 -1.971287740 1.000000000 0.527000000 -0.306000000 0.176000000 0.384000000
122 45 1.903030265 0.190476190 0.190476190 0.000000000 -3.255653230 -1.767553230 1.000000000 0.451000000 0.103000000 0.036000000 0.436000000
122 46 1.903030265 0.190476190 0.190476190 0.000000000 -3.239537040 -1.751437040 1.000000000 0.450000000 -0.105000000 -0.036000000 -0.434000000
122 47 1.903030265 0.190476190 0.190476190 0.000000000 -2.866386890 -1.378286890 1.000000000 0.520000000 -0.431000000 0.282000000 -0.036000000
122 48 1.903030265 0.190476190 0.190476190 0.000000000 -2.840711610 -1.352611610 1.000000000 0.524000000 0.436000000 -0.285000000 0.034000000
122 49 1.903030265 0.190476190 0.190476190 0.000000000 -2.585957180 -1.097857180 1.000000000 0.554000000 -0.129000000 0.171000000 0.508000000
122 50 1.903030265 0.190476190 0.190476190 0.000000000 -2.577683130 -1.089583130 1.000000000 0.554000000 0.128000000 -0.170000000 -0.509000000
122 51 1.903030265 0.190476190 0.190476190 0.000000000 -1.200365960 0.287734040 0.000000000 0.661000000 -0.471000000 0.272000000 -0.372000000
