ik,iband,path_distance_tpiba,kx_tpiba,ky_tpiba,kz_tpiba,energy_eV,Si_s_weight,Si_p_weight,projection_norm
28,1,1.1250000000000002,1.0,0.125,0.0,-1.4586749447237342,0.5622070543499009,0.4309896078882287,0.9931966622381296
28,2,1.1250000000000002,1.0,0.125,0.0,-1.4586749451957417,0.5622122640391433,0.4309842185321191,0.9931964825712624
28,3,1.1250000000000002,1.0,0.125,0.0,3.301602673523101,0.009517573268449264,0.9840086951643211,0.9935262684327704
28,4,1.1250000000000002,1.0,0.125,0.0,3.301602674285741,0.009518016844806205,0.984007955435341,0.9935259722801473
28,5,1.1250000000000002,1.0,0.125,0.0,7.4393348798836145,0.31546404054339144,0.5018159081409014,0.8172799486842928
28,6,1.1250000000000002,1.0,0.125,0.0,7.439334879235285,0.3154660366048467,0.5018187091488304,0.8172847457536772
28,7,1.1250000000000002,1.0,0.125,0.0,15.91503184552229,0.026750605665108246,0.6242978568349722,0.6510484625000804
28,8,1.1250000000000002,1.0,0.125,0.0,15.915031844051816,0.026751283106115728,0.6242915524145052,0.6510428355206209
29,1,1.166666666666667,1.0,0.1666666666666667,0.0,-1.4419101819220228,0.5656378657257566,0.42774236187883696,0.9933802276045935
29,2,1.166666666666667,1.0,0.1666666666666667,0.0,-1.4419101816715638,0.5656368378936845,0.4277428424502452,0.9933796803439296
29,3,1.166666666666667,1.0,0.1666666666666667,0.0,3.1786039830865547,0.012842993002084135,0.9804435569049911,0.9932865499070752
29,4,1.166666666666667,1.0,0.1666666666666667,0.0,3.178603982494353,0.012844547669721198,0.9804416223091398,0.993286169978861
29,5,1.166666666666667,1.0,0.1666666666666667,0.0,7.69850264894315,0.298183137970929,0.5076095340439994,0.8057926720149284
29,6,1.166666666666667,1.0,0.1666666666666667,0.0,7.698502649118915,0.2981848342158454,0.507608375392929,0.8057932096087744
29,7,1.166666666666667,1.0,0.1666666666666667,0.0,15.41400472413099,0.04073295048196984,0.5421995353998215,0.5829324858817913
29,8,1.166666666666667,1.0,0.1666666666666667,0.0,15.41400472480742,0.040732720292594726,0.5422015771450815,0.5829342974376763
30,1,1.2083333333333335,1.0,0.2083333333333333,0.0,-1.4219709625157921,0.5698290548158668,0.4237732692182323,0.993602324034099
30,2,1.2083333333333335,1.0,0.2083333333333333,0.0,-1.4219709629462314,0.5698294303089921,0.4237726902336648,0.993602120542657
30,3,1.2083333333333335,1.0,0.2083333333333333,0.0,3.0458168450993997,0.014391774148860214,0.9787925030671811,0.9931842772160413
30,4,1.2083333333333335,1.0,0.2083333333333333,0.0,3.04581684632908,0.014390945539597844,0.9787934232803596,0.9931843688199574
30,5,1.2083333333333335,1.0,0.2083333333333333,0.0,8.007283286058193,0.2788908686037478,0.5117189435222358,0.7906098121259836
30,6,1.2083333333333335,1.0,0.2083333333333333,0.0,8.00728328650622,0.2788951820020815,0.5117197266038997,0.7906149086059813
30,7,1.2083333333333335,1.0,0.2083333333333333,0.0,14.87750247321542,0.0556480372983413,0.5017484699456629,0.5573965072440042
30,8,1.2083333333333335,1.0,0.2083333333333333,0.0,14.877502472094127,0.055645614769368974,0.5017435485347466,0.5573891633041156
31,1,1.2500000000000002,1.0,0.25,0.0,-1.4000468320029216,0.5746004666706326,0.4192504513501505,0.9938509180207831
31,2,1.2500000000000002,1.0,0.25,0.0,-1.4000468320288333,0.5746026686803178,0.41924806862001446,0.9938507373003322
31,3,1.2500000000000002,1.0,0.25,0.0,2.9131857368832295,0.014027937171165648,0.9791668043322066,0.9931947415033723
31,4,1.2500000000000002,1.0,0.25,0.0,2.913185737197913,0.01402788637566545,0.9791667999155271,0.9931946862911926
31,5,1.2500000000000002,1.0,0.25,0.0,8.356287117305746,0.2578474315518222,0.5137240516785295,0.7715714832303517
31,6,1.2500000000000002,1.0,0.25,0.0,8.356287116814723,0.25784810749345105,0.513724735807155,0.7715728433006062
31,7,1.2500000000000002,1.0,0.25,0.0,14.328027068545856,0.07226094212315215,0.483395361362845,0.5556563034859971
31,8,1.2500000000000002,1.0,0.25,0.0,14.328027067624246,0.07226241801752206,0.4833943891002435,0.5556568071177655
32,1,1.2916666666666667,1.0,0.2916666666666666,0.0,-1.3775435105684761,0.5796723008307425,0.41443863261662917,0.9941109334473717
32,2,1.2916666666666667,1.0,0.2916666666666666,0.0,-1.3775435106182707,0.5796717599940409,0.4144394801281561,0.994111240122197
32,3,1.2916666666666667,1.0,0.2916666666666666,0.0,2.788689798154067,0.012071963987177164,0.981200785375351,0.9932727493625282
32,4,1.2916666666666667,1.0,0.2916666666666666,0.0,2.788689798115819,0.01207234510027191,0.9811999790606961,0.993272324160968
32,5,1.2916666666666667,1.0,0.2916666666666666,0.0,8.737968848550336,0.23482389693128408,0.5135479281479127,0.7483718250791969
32,6,1.2916666666666667,1.0,0.2916666666666666,0.0,8.737968848530034,0.23482259753772838,0.5135489449492018,0.7483715424869302
32,7,1.2916666666666667,1.0,0.2916666666666666,0.0,13.776780682043881,0.09130876080856441,0.47705173204448686,0.5683604928530512
32,8,1.2916666666666667,1.0,0.2916666666666666,0.0,13.77678068200156,0.09130869286509014,0.47705146041632573,0.5683601532814159
33,1,1.3333333333333335,1.0,0.3333333333333333,0.0,-1.35601957901747,0.5847013907680296,0.40966379138978554,0.9943651821578152
33,2,1.3333333333333335,1.0,0.3333333333333333,0.0,-1.3560195796334422,0.5847005181016822,0.40966439852811065,0.9943649166297929
33,3,1.3333333333333335,1.0,0.3333333333333333,0.0,2.6786290892175,0.009096162446693841,0.9842790937113916,0.9933752561580854
33,4,1.3333333333333335,1.0,0.3333333333333333,0.0,2.678629088933625,0.009095198331897886,0.9842799362271365,0.9933751345590344
33,5,1.3333333333333335,1.0,0.3333333333333333,0.0,9.145979710200153,0.209049581403557,0.5112648748141406,0.7203144562176976
33,6,1.3333333333333335,1.0,0.3333333333333333,0.0,9.14597970961988,0.20904817169653545,0.5112649223478617,0.7203130940443971
33,7,1.3333333333333335,1.0,0.3333333333333333,0.0,13.230735051762213,0.1137490423967457,0.477611561864353,0.5913606042610987
33,8,1.3333333333333335,1.0,0.3333333333333333,0.0,13.230735052989939,0.11374957282773426,0.47761842088041256,0.5913679937081469
34,1,1.3750000000000002,1.0,0.375,0.0,-1.337083561847272,0.5892749063856062,0.4053176033861927,0.9945925097717989
34,2,1.3750000000000002,1.0,0.375,0.0,-1.3370835621995714,0.5892758109200661,0.4053165991712775,0.9945924100913436
34,3,1.3750000000000002,1.0,0.375,0.0,2.587944971187554,0.005773841962994724,0.9876996062463013,0.993473448209296
34,4,1.3750000000000002,1.0,0.375,0.0,2.5879449717848924,0.005774032714233613,0.9876992213278011,0.9934732540420347
34,5,1.3750000000000002,1.0,0.375,0.0,9.573912392414094,0.1787941519602054,0.5068768859158979,0.6856710378761033
34,6,1.3750000000000002,1.0,0.375,0.0,9.57391239191817,0.17878925999695106,0.5068753055225426,0.6856645655194936
34,7,1.3750000000000002,1.0,0.375,0.0,12.69604324529153,0.1413922936241685,0.4824402505279559,0.6238325441521244
34,8,1.3750000000000002,1.0,0.375,0.0,12.696043245821008,0.14139203724545063,0.482443091023158,0.6238351282686087
35,1,1.4166666666666667,1.0,0.4166666666666666,0.0,-1.322254115707529,0.5929617134296088,0.4018114421763601,0.9947731556059689
35,2,1.4166666666666667,1.0,0.4166666666666666,0.0,-1.3222541153770482,0.5929611735002079,0.4018120091553618,0.9947731826555697
35,3,1.4166666666666667,1.0,0.4166666666666666,0.0,2.520430341607119,0.0027913299263796687,0.9907579605155047,0.9935492904418843
35,4,1.4166666666666667,1.0,0.4166666666666666,0.0,2.5204303415495284,0.00279167272373882,0.9907577374458324,0.9935494101695712
35,5,1.4166666666666667,1.0,0.4166666666666666,0.0,10.011964645625058,0.13948366666987513,0.5000523885789212,0.6395360552487963
35,6,1.4166666666666667,1.0,0.4166666666666666,0.0,10.01196464607502,0.1394950333809534,0.5000547243557437,0.6395497577366971
35,7,1.4166666666666667,1.0,0.4166666666666666,0.0,12.182090123632433,0.17881336911835388,0.4903787940543868,0.6691921631727407
35,8,1.4166666666666667,1.0,0.4166666666666666,0.0,12.182090124374339,0.1788237516209732,0.4903854073915684,0.6692091590125415
36,1,1.4583333333333335,1.0,0.4583333333333333,0.0,-1.31279330042166,0.5953624155868091,0.3995270884894208,0.99488950407623
36,2,1.4583333333333335,1.0,0.4583333333333333,0.0,-1.3127933007885102,0.5953621828286169,0.3995275598945072,0.994889742723124
36,3,1.4583333333333335,1.0,0.4583333333333333,0.0,2.4788132155708045,0.0007336295447230778,0.9928628325810519,0.993596462125775
36,4,1.4583333333333335,1.0,0.4583333333333333,0.0,2.4788132155219174,0.0007334567952705066,0.9928629042256182,0.9935963610208887
36,5,1.4583333333333335,1.0,0.4583333333333333,0.0,10.431081045883188,0.07706192566714064,0.4893180227562459,0.5663799484233866
36,6,1.4583333333333335,1.0,0.4583333333333333,0.0,10.431081047844486,0.07703731394732656,0.4893160333954103,0.5663533473427369
36,7,1.4583333333333335,1.0,0.4583333333333333,0.0,11.717580203071472,0.2401409920183383,0.5020881684762906,0.7422291604946288
36,8,1.4583333333333335,1.0,0.4583333333333333,0.0,11.717580204229519,0.2401202643632718,0.5020849178443381,0.7422051822076099
37,1,1.5000000000000002,1.0,0.5,0.0,-1.3095414636143714,0.5961991264237092,0.3987309878805844,0.9949301143042937
37,2,1.5000000000000002,1.0,0.5,0.0,-1.3095414632942541,0.5961966504362182,0.39873334216507417,0.9949299926012923
37,3,1.5000000000000002,1.0,0.5,0.0,2.4647543864152457,3.038824890321111e-11,0.9936121168006165,0.9936121168310047
37,4,1.5000000000000002,1.0,0.5,0.0,2.464754386711655,1.9471663036304155e-11,0.9936118133794748,0.9936118133989464
37,5,1.5000000000000002,1.0,0.5,0.0,10.669321670149198,1.2410073330092133e-09,0.47728902126158756,0.4772890225025949
37,6,1.5000000000000002,1.0,0.5,0.0,10.669321673391503,2.4809431473776465e-09,0.47728930095133026,0.47728930343227344
37,7,1.5000000000000002,1.0,0.5,0.0,11.4642329290484,0.3168023799643839,0.5144786821981193,0.8312810621625032
37,8,1.5000000000000002,1.0,0.5,0.0,11.464232926782667,0.31680346485055266,0.5144793200657204,0.831282784916273
38,1,1.5294627825494398,0.9791666666666666,0.5208333333333334,0.0,-1.402543005062296,0.6028242388146312,0.39220686315457143,0.9950311019692026
38,2,1.5294627825494398,0.9791666666666666,0.5208333333333334,0.0,-1.2193601076856224,0.5886718881297857,0.40613149342218713,0.9948033815519728
38,3,1.5294627825494398,0.9791666666666666,0.5208333333333334,0.0,2.3938583450471054,6.532093900339689e-07,0.9936205025581127,0.9936211557675028
38,4,1.5294627825494398,0.9791666666666666,0.5208333333333334,0.0,2.549602958981186,0.0007588037256034312,0.9928049424150897,0.9935637461406931
38,5,1.5294627825494398,0.9791666666666666,0.5208333333333334,0.0,10.46616191485859,0.04848848609803234,0.4994172852063984,0.5479057713044307
38,6,1.5294627825494398,0.9791666666666666,0.5208333333333334,0.0,10.717931416877784,0.013779807242187182,0.4660769326465181,0.4798567398887053
38,7,1.5294627825494398,0.9791666666666666,0.5208333333333334,0.0,11.522605389084067,0.27270145949521,0.49342649592302457,0.7661279554182345
38,8,1.5294627825494398,0.9791666666666666,0.5208333333333334,0.0,11.575972846532244,0.29845775934894514,0.5234434911492133,0.8219012504981584
39,1,1.5589255650988791,0.9583333333333334,0.5416666666666666,0.0,-1.4875968324957056,0.609186975310307,0.3859298990506458,0.9951168743609528
39,2,1.5589255650988791,0.9583333333333334,0.5416666666666666,0.0,-1.1426718379533989,0.5797595686652071,0.414889988050653,0.9946495567158601
39,3,1.5589255650988791,0.9583333333333334,0.5416666666666666,0.0,2.328351458057519,2.2218073535268057e-06,0.9936044563119492,0.9936066781193027
39,4,1.5589255650988791,0.9583333333333334,0.5416666666666666,0.0,2.656293769933297,0.002814793198130215,0.9906432634938221,0.9934580566919523
39,5,1.5589255650988791,0.9583333333333334,0.5416666666666666,0.0,10.128649976340387,0.10332283147154075,0.5225553056667822,0.625878137138323
39,6,1.5589255650988791,0.9583333333333334,0.5416666666666666,0.0,10.727076872882265,0.04337281331220101,0.4524757703896241,0.4958485837018251
39,7,1.5589255650988791,0.9583333333333334,0.5416666666666666,0.0,11.735154235197223,0.22236077083175662,0.4693123338272639,0.6916731046590205
39,8,1.5589255650988791,0.9583333333333334,0.5416666666666666,0.0,11.739006331806163,0.2638161587926488,0.534537107187112,0.7983532659797608
40,1,1.5883883476483187,0.9375,0.5625,0.0,-1.5646652401709007,0.6152285833624558,0.3799601849800898,0.9951887683425455
40,2,1.5883883476483187,0.9375,0.5625,0.0,-1.078959236557848,0.569858619269286,0.4246202523456728,0.9944788716149588
40,3,1.5883883476483187,0.9375,0.5625,0.0,2.2684679978469773,4.263660082348823e-06,0.9935692470787515,0.9935735107388338
40,4,1.5883883476483187,0.9375,0.5625,0.0,2.7828339060445777,0.005688223166715254,0.9876056805250342,0.9932939036917494
40,5,1.5883883476483187,0.9375,0.5625,0.0,9.762477095450764,0.13906835702191012,0.5395256909498571,0.6785940479717673
40,6,1.5883883476483187,0.9375,0.5625,0.0,10.713267440669332,0.07383515169895566,0.4389035385176445,0.5127386902166002
40,7,1.5883883476483187,0.9375,0.5625,0.0,11.936340606482624,0.22778302609054854,0.5455643820003869,0.7733474080909355
40,8,1.5883883476483187,0.9375,0.5625,0.0,11.99765397784577,0.19125527093103434,0.44923524818337224,0.6404905191144066
41,1,1.6178511301977583,0.9166666666666666,0.5833333333333334,0.0,-1.6337105875036255,0.620884186438824,0.37436406141766854,0.9952482478564926
41,2,1.6178511301977583,0.9166666666666666,0.5833333333333334,0.0,-1.0272257385788734,0.5594823563044165,0.4348204641532011,0.9943028204576175
41,3,1.6178511301977583,0.9166666666666666,0.5833333333333334,0.0,2.214408877244436,6.494557299782221e-06,0.9935210311745044,0.9935275257318041
41,4,1.6178511301977583,0.9166666666666666,0.5833333333333334,0.0,2.9262490200708777,0.008764931099166776,0.9843159693085631,0.9930809004077299
41,5,1.6178511301977583,0.9166666666666666,0.5833333333333334,0.0,9.397793275983434,0.16496593564320322,0.552065909630894,0.7170318452740971
41,6,1.6178511301977583,0.9166666666666666,0.5833333333333334,0.0,10.688738528448168,0.0997923529462001,0.42605930691144067,0.5258516598576408
41,7,1.6178511301977583,0.9166666666666666,0.5833333333333334,0.0,12.155183829348816,0.19563055393532597,0.556088508489604,0.7517190624249299
41,8,1.6178511301977583,0.9166666666666666,0.5833333333333334,0.0,12.281861920206335,0.1702431506810591,0.4315096413115701,0.6017527919926292
42,1,1.6473139127471976,0.8958333333333334,0.6041666666666666,0.0,-1.6947024411480793,0.6260880129895482,0.369208531794381,0.9952965447839293
42,2,1.6473139127471976,0.8958333333333334,0.6041666666666666,0.0,-0.9861551733859858,0.5491658689112053,0.4449650516331509,0.9941309205443563
42,3,1.6473139127471976,0.8958333333333334,0.6041666666666666,0.0,2.1663447756612038,8.788624510187343e-06,0.9934636247062931,0.9934724133308033
42,4,1.6473139127471976,0.8958333333333334,0.6041666666666666,0.0,3.08254600260373,0.011392231150214071,0.9814522943228432,0.9928445254730572
42,5,1.6473139127471976,0.8958333333333334,0.6041666666666666,0.0,9.045760608144807,0.18586681828767815,0.5610077388639646,0.7468745571516427
42,6,1.6473139127471976,0.8958333333333334,0.6041666666666666,0.0,10.6604941190968,0.1209745357133554,0.41415100925497234,0.5351255449683278
42,7,1.6473139127471976,0.8958333333333334,0.6041666666666666,0.0,12.387872761687202,0.16751930472303087,0.5663459368314051,0.733865241554436
42,8,1.6473139127471976,0.8958333333333334,0.6041666666666666,0.0,12.579139165189455,0.15456964306372928,0.41535135255245526,0.5699209956161846
43,1,1.6767766952966372,0.875,0.625,0.0,-1.7476134973942103,0.6307754385536017,0.3645596675190924,0.9953351060726942
43,2,1.6767766952966372,0.875,0.625,0.0,-0.9542770849253794,0.5393978670380591,0.4545737523001331,0.9939716193381922
43,3,1.6767766952966372,0.875,0.625,0.0,2.124419785752542,1.089559783081725e-05,0.9934034297438746,0.9934143253417055
43,4,1.6767766952966372,0.875,0.625,0.0,3.2466194002654962,0.012967217959511765,0.9796584338488267,0.9926256518083384
43,5,1.6767766952966372,0.875,0.625,0.0,8.713315315191588,0.20396604495291518,0.5666623840947848,0.7706284290476999
43,6,1.6767766952966372,0.875,0.625,0.0,10.632372181207378,0.13805742823200323,0.40330912600213903,0.5413665542341423
43,7,1.6767766952966372,0.875,0.625,0.0,12.62975705470427,0.1426023297228804,0.5768731090879065,0.7194754388107869
43,8,1.6767766952966372,0.875,0.625,0.0,12.885951557437814,0.14216169505168158,0.40060748485103437,0.5427691799027159
44,1,1.7062394778460765,0.8541666666666667,0.6458333333333333,0.0,-1.7924219254901752,0.6348760547942582,0.3604892089280345,0.9953652637222927
44,2,1.7062394778460765,0.8541666666666667,0.6458333333333333,0.0,-0.9301213785492906,0.5305936969829377,0.4632368903556173,0.993830587338555
44,3,1.7062394778460765,0.8541666666666667,0.6458333333333333,0.0,2.0887538156488112,1.288766591627772e-05,0.9933440675934176,0.9933569552593339
44,4,1.7062394778460765,0.8541666666666667,0.6458333333333333,0.0,3.4120571854400557,0.013040209695106159,0.979440250776303,0.9924804604714091
44,5,1.7062394778460765,0.8541666666666667,0.6458333333333333,0.0,8.40694641116023,0.22029174097665027,0.5692262669719684,0.7895180079486187
44,6,1.7062394778460765,0.8541666666666667,0.6458333333333333,0.0,10.606537320015695,0.15176361917876707,0.39370328519193426,0.5454669043707013
44,7,1.7062394778460765,0.8541666666666667,0.6458333333333333,0.0,12.877597264943864,0.11989716455809503,0.5885976452708572,0.7084948098289523
44,8,1.7062394778460765,0.8541666666666667,0.6458333333333333,0.0,13.200412379393143,0.13205380804637398,0.38744941314299847,0.5195032211893724
45,1,1.7357022603955161,0.8333333333333334,0.6666666666666666,0.0,-1.8291084402791715,0.6383296252913309,0.3570587884479828,0.9953884137393136
45,2,1.7357022603955161,0.8333333333333334,0.6666666666666666,0.0,-0.9123312128150282,0.5230615577395403,0.4706500215430004,0.9937115792825407
45,3,1.7357022603955161,0.8333333333333334,0.6666666666666666,0.0,2.059444883311812,1.4570372325225654e-05,0.9932899869823784,0.9933045573547036
45,4,1.7357022603955161,0.8333333333333334,0.6666666666666666,0.0,3.5708631760863057,0.011415869991231863,0.981048883659755,0.9924647536509869
45,5,1.7357022603955161,0.8333333333333334,0.6666666666666666,0.0,8.134120431806943,0.23525620189416474,0.5689522423565216,0.8042084442506864
45,6,1.7357022603955161,0.8333333333333334,0.6666666666666666,0.0,10.584267237550357,0.16257009892464502,0.38551261626874667,0.5480827151933917
45,7,1.7357022603955161,0.8333333333333334,0.6666666666666666,0.0,13.128532888157016,0.09848006723210587,0.6033114312562603,0.7017914984883662
45,8,1.7357022603955161,0.8333333333333334,0.6666666666666666,0.0,13.521218068642266,0.1238324678219993,0.3764379241894399,0.5002703920114392
46,1,1.7651650429449557,0.8125,0.6875,0.0,-1.8576575224214376,0.6410812934520618,0.35432366802517534,0.9954049614772371
46,2,1.7651650429449557,0.8125,0.6875,0.0,-0.8997402583109927,0.5170237122468546,0.476593660116529,0.9936173723633837
46,3,1.7651650429449557,0.8125,0.6875,0.0,2.03657084673961,1.598059014770738e-05,0.9932441143218201,0.9932600949119679
46,4,1.7651650429449557,0.8125,0.6875,0.0,3.7132381048715404,0.008313813803335818,0.9842936392229417,0.9926074530262775
46,5,1.7651650429449557,0.8125,0.6875,0.0,7.903951709124287,0.24870713367363978,0.5664055951228573,0.815112728796497
46,6,1.7651650429449557,0.8125,0.6875,0.0,10.566344636889877,0.17078611955253806,0.37893261240150783,0.5497187319540459
46,7,1.7651650429449557,0.8125,0.6875,0.0,13.379004228424506,0.07717205797955859,0.6247909343745777,0.7019629923541363
46,8,1.7651650429449557,0.8125,0.6875,0.0,13.847185009775933,0.1175174851000967,0.3688809002715596,0.4863983853716563
47,1,1.794627825494395,0.7916666666666667,0.7083333333333333,0.0,-1.8780579540787745,0.6430820742473049,0.3523342885324327,0.9954163627797377
47,2,1.794627825494395,0.7916666666666667,0.7083333333333333,0.0,-0.8914195830759528,0.5126254793765717,0.4809235920657955,0.9935490714423671
47,3,1.794627825494395,0.7916666666666667,0.7083333333333333,0.0,2.0201908873747687,1.6993740454609633e-05,0.9932098972385727,0.9932268909790273
47,4,1.794627825494395,0.7916666666666667,0.7083333333333333,0.0,3.8277961376133174,0.004499860883250028,0.9883748743331091,0.9928747352163592
47,5,1.794627825494395,0.7916666666666667,0.7083333333333333,0.0,7.727186972666356,0.2599029444510781,0.5626525530861759,0.822555497537254
47,6,1.794627825494395,0.7916666666666667,0.7083333333333333,0.0,10.553255806768663,0.17656167640954296,0.37409632147201455,0.5506579978815576
47,7,1.794627825494395,0.7916666666666667,0.7083333333333333,0.0,13.622223059909723,0.053902875079546025,0.6619875628701953,0.7158904379497414
47,8,1.794627825494395,0.7916666666666667,0.7083333333333333,0.0,14.176802508847636,0.11396858120316736,0.3686556872702817,0.4826242684734491
48,1,1.8240906080438346,0.7708333333333334,0.7291666666666666,0.0,-1.8903018479002356,0.6442969892041415,0.3511258744430102,0.9954228636471516
48,2,1.8240906080438346,0.7708333333333334,0.7291666666666666,0.0,-0.8866973446640155,0.509956357824257,0.4835517655411213,0.9935081233653782
48,3,1.8240906080438346,0.7708333333333334,0.7291666666666666,0.0,2.0103464847557135,1.7638778047729762e-05,0.9931881185709548,0.9932057573490025
48,4,1.8240906080438346,0.7708333333333334,0.7291666666666666,0.0,3.9028352333734593,0.0012758979667895302,0.9918696866647683,0.9931455846315578
48,5,1.8240906080438346,0.7708333333333334,0.7291666666666666,0.0,7.615031302453657,0.26755176575428413,0.559288078534507,0.8268398442887912
48,6,1.8240906080438346,0.7708333333333334,0.7291666666666666,0.0,10.545296588643886,0.17999950253279867,0.371145805628574,0.5511453081613726
48,7,1.8240906080438346,0.7708333333333334,0.7291666666666666,0.0,13.837719677172986,0.024612172594496377,0.7352433492314039,0.7598555218259002
48,8,1.8240906080438346,0.7708333333333334,0.7291666666666666,0.0,14.506369796630906,0.11820177561744936,0.39367823899092264,0.511880014608372
49,1,1.8535533905932742,0.75,0.75,0.0,-1.89438321986378,0.6447045175690311,0.35072038910700143,0.9954249066760326
49,2,1.8535533905932742,0.75,0.75,0.0,-0.8851681483081721,0.50906402700608,0.4844302635891224,0.9934942905952024
49,3,1.8535533905932742,0.75,0.75,0.0,2.0070623933906875,1.783055080234637e-05,0.993180914856296,0.9931987454070984
49,4,1.8535533905932742,0.75,0.75,0.0,3.9290543593494727,1.1172786502055692e-10,0.9932613647933236,0.9932613649050515
49,5,1.8535533905932742,0.75,0.75,0.0,7.576475209005842,0.27029863932017945,0.5579336099912641,0.8282322493114436
49,6,1.8535533905932742,0.75,0.75,0.0,10.542626953777184,0.18114328048212416,0.37015733647069393,0.5513006169528181
49,7,1.8535533905932742,0.75,0.75,0.0,13.944853767994937,8.943832456883994e-10,0.8151627462750647,0.8151627471694479
49,8,1.8535533905932742,0.75,0.75,0.0,14.499662174040303,0.11576122773167558,0.21549243487776523,0.3312536626094408
50,1,1.8977475644174333,0.71875,0.71875,0.0,-2.050525861436985,0.6522360438085921,0.3434604798572433,0.9956965236658355
50,2,1.8977475644174333,0.71875,0.71875,0.0,-0.7273059542668054,0.4984507439236808,0.49508597811802557,0.9935367220417064
50,3,1.8977475644174333,0.71875,0.71875,0.0,1.9219214253689776,0.0025870533118514424,0.9903763740403568,0.9929634273522083
50,4,1.8977475644174333,0.71875,0.71875,0.0,4.040004984790994,6.6070150368552715e-12,0.9928463676063436,0.9928463676129506
50,5,1.8977475644174333,0.71875,0.71875,0.0,7.705622411999066,0.25635803831449,0.5707494816145335,0.8271075199290235
50,6,1.8977475644174333,0.71875,0.71875,0.0,11.183477033701553,0.14646349578307585,0.30903411847686696,0.45549761425994284
50,7,1.8977475644174333,0.71875,0.71875,0.0,13.556607119347627,1.6841166403936942e-09,0.8270604008007556,0.8270604024848722
50,8,1.8977475644174333,0.71875,0.71875,0.0,14.113289729656126,0.14332471317482814,0.28556160809829745,0.4288863212731256
51,1,1.9419417382415924,0.6875,0.6875,0.0,-2.2339223958995693,0.6561715674096064,0.3396577996447646,0.995829367054371
51,2,1.9419417382415924,0.6875,0.6875,0.0,-0.5511968372873245,0.48736145673796555,0.5061766823131121,0.9935381390510776
51,3,1.9419417382415924,0.6875,0.6875,0.0,1.8892979731962647,0.009350411453658471,0.9833549221961868,0.9927053336498453
51,4,1.9419417382415924,0.6875,0.6875,0.0,4.16158103899851,1.4992121496443874e-11,0.9923387247478281,0.9923387247628203
51,5,1.9419417382415924,0.6875,0.6875,0.0,7.847219938375055,0.2429068008656795,0.5830427100563186,0.8259495109219981
51,6,1.9419417382415924,0.6875,0.6875,0.0,11.822711178985672,0.10044922053093025,0.21908247955863216,0.31953170008956244
51,7,1.9419417382415924,0.6875,0.6875,0.0,13.180187571125336,2.525006726200081e-09,0.8395602993581881,0.8395603018831949
51,8,1.9419417382415924,0.6875,0.6875,0.0,13.762436611164139,0.18198229146329606,0.3859867006826746,0.5679689921459706
52,1,1.9861359120657516,0.65625,0.65625,0.0,-2.4400164277443213,0.6575409168565063,0.33829009495458384,0.9958310118110901
52,2,1.9861359120657516,0.65625,0.65625,0.0,-0.3569580879726192,0.47587978375201817,0.5176053263480046,0.9934851101000228
52,3,1.9861359120657516,0.65625,0.65625,0.0,1.9064783382900918,0.019388973445068514,0.9730624376442418,0.9924514110893103
52,4,1.9861359120657516,0.65625,0.65625,0.0,4.292828480523386,6.779682030537672e-12,0.9917387249355174,0.9917387249422971
52,5,1.9861359120657516,0.65625,0.65625,0.0,8.000037370280882,0.23041928071438994,0.5945139001796412,0.8249331808940312
52,6,1.9861359120657516,0.65625,0.65625,0.0,12.395557708769,0.030168700040430835,0.06856701929209272,0.09873571933252355
52,7,1.9861359120657516,0.65625,0.65625,0.0,12.816885955094971,2.637265887096288e-09,0.8520884262513724,0.8520884288886382
52,8,1.9861359120657516,0.65625,0.65625,0.0,13.508591802629516,0.24458077486401347,0.5486875068509669,0.7932682817149803
53,1,2.030330085889911,0.625,0.625,0.0,-2.663035636906217,0.6576975411095103,0.33803793451714825,0.9957354756266585
53,2,2.030330085889911,0.625,0.625,0.0,-0.14472608047691413,0.46404340173878295,0.5293202057375549,0.9933636074763379
53,3,2.030330085889911,0.625,0.625,0.0,1.9689214839487075,0.031346169913454874,0.9608570075593514,0.9922031774728063
53,4,2.030330085889911,0.625,0.625,0.0,4.432614984165329,1.4983954612045318e-11,0.9910508071730205,0.9910508071880044
53,5,2.030330085889911,0.625,0.625,0.0,8.162497646432026,0.21936937658746664,0.60494626084432,0.8243156374317866
53,6,2.030330085889911,0.625,0.625,0.0,12.467654295080687,1.0064106157686766e-09,0.8642727433321598,0.8642727443385704
53,7,2.030330085889911,0.625,0.625,0.0,12.621146510378393,0.01688026747533295,0.044686250123437105,0.061566517598770056
53,8,2.030330085889911,0.625,0.625,0.0,13.57732322227404,0.2680263988622613,0.48859937539775766,0.756625774260019
54,1,2.07452425971407,0.59375,0.59375,0.0,-2.8970180855882135,0.6578850921049512,0.33770339467849003,0.9955884867834413
54,2,2.07452425971407,0.59375,0.59375,0.0,0.08534184742836319,0.4518525919417816,0.5413060310124298,0.9931586229542114
54,3,2.07452425971407,0.59375,0.59375,0.0,2.071454316398761,0.04389393774735661,0.9480523340717668,0.9919462718191234
54,4,2.07452425971407,0.59375,0.59375,0.0,4.57960786652685,9.087164095263272e-12,0.9902841298539127,0.9902841298629999
54,5,2.07452425971407,0.59375,0.59375,0.0,8.332570923807811,0.2102582432723728,0.6142103862539539,0.8244686295263266
