route,sigma_Ry,frequency_THz,a2F,cumulative_lambda
lambda.x,0.02,9.2376,1.10258,0.34378459546764656
lambda.x,0.02,9.2446,1.02732,0.3453979858289657
lambda.x,0.02,9.2516,0.9507,0.3468951955222379
lambda.x,0.02,9.2586,0.87382,0.3482751747058698
lambda.x,0.02,9.2656,0.7977,0.3495384781708057
lambda.x,0.02,9.2726,0.72327,0.35068713211247754
lambda.x,0.02,9.2796,0.65134,0.351724471226022
lambda.x,0.02,9.2866,0.58257,0.35265493117215374
lambda.x,0.02,9.2936,0.51753,0.35348386440404184
lambda.x,0.02,9.3007,0.45663,0.35422782380139994
lambda.x,0.02,9.3077,0.40016,0.3548724444615979
lambda.x,0.02,9.3147,0.34829,0.3554351310350459
lambda.x,0.02,9.3217,0.30109,0.3559229703969989
lambda.x,0.02,9.3287,0.25852,0.3563430560139891
lambda.x,0.02,9.3357,0.22046,0.3567023453981919
lambda.x,0.02,9.3427,0.18672,0.35700754808281066
lambda.x,0.02,9.3497,0.15708,0.35726505145695153
lambda.x,0.02,9.3567,0.13124,0.3574808394192046
lambda.x,0.02,9.3637,0.10891,0.3576604412100909
lambda.x,0.02,9.3707,0.08977,0.35780891783651303
lambda.x,0.02,9.3777,0.07348,0.3579308261309958
lambda.x,0.02,9.3847,0.05975,0.3580302426221879
lambda.x,0.02,9.3917,0.04825,0.35811077244858225
lambda.x,0.02,9.3987,0.0387,0.3581755581889758
lambda.x,0.02,9.4057,0.03083,0.3582273259215152
lambda.x,0.02,9.4127,0.02439,0.35826840877895055
lambda.x,0.02,9.4197,0.01917,0.35830079271557486
lambda.x,0.02,9.4267,0.01496,0.35832614726379813
lambda.x,0.02,9.4337,0.0116,0.35834586357469433
lambda.x,0.02,9.4407,0.00893,0.3583610923450265
lambda.x,0.02,9.4477,0.00683,0.358372774166985
lambda.x,0.02,9.4547,0.00519,0.3583816771912413
lambda.x,0.02,9.4617,0.00392,0.358388419837672
lambda.x,0.02,9.4687,0.00294,0.35839349342758314
lambda.x,0.02,9.4757,0.0022,0.35839729211415383
lambda.x,0.02,9.4827,0.00163,0.35840012056770276
lambda.x,0.02,9.4897,0.00121,0.3584022163581605
lambda.x,0.02,9.4967,0.0009,0.35840377229315123
lambda.x,0.02,9.5038,0.00068,0.35840495316578574
lambda.x,0.02,9.5108,0.00053,0.35840584410092957
lambda.x,0.02,9.5178,0.00043,0.3584065504333362
lambda.x,0.02,9.5248,0.00037,0.3584071386046098
lambda.x,0.02,9.5318,0.00036,0.35840767490451664
lambda.x,0.02,9.5388,0.00038,0.358408218143776
lambda.x,0.02,9.5458,0.00043,0.35840881232677035
lambda.x,0.02,9.5528,0.00052,0.35840950868880594
lambda.x,0.02,9.5598,0.00066,0.3584103730026285
lambda.x,0.02,9.5668,0.00084,0.3584114709019173
lambda.x,0.02,9.5738,0.00108,0.3584128751825978
lambda.x,0.02,9.5808,0.00139,0.35841468041051044
lambda.x,0.02,9.5878,0.00178,0.358416995551524
lambda.x,0.02,9.5948,0.00227,0.35841995122511566
lambda.x,0.02,9.6018,0.00288,0.3584237069368299
lambda.x,0.02,9.6088,0.00364,0.35842845827906245
lambda.x,0.02,9.6158,0.00456,0.35843442955156724
lambda.x,0.02,9.6228,0.00568,0.35844188094167784
lambda.x,0.02,9.6298,0.00703,0.3584511229740123
lambda.x,0.02,9.6368,0.00864,0.3584625090950537
lambda.x,0.02,9.6438,0.01056,0.35847645006558354
lambda.x,0.02,9.6508,0.01283,0.3584934210581643
lambda.x,0.02,9.6578,0.01548,0.35851394696900835
lambda.x,0.02,9.6648,0.01856,0.35853860951139166
lambda.x,0.02,9.6718,0.02212,0.35856806153667864
lambda.x,0.02,9.6788,0.02619,0.35860301236384795
lambda.x,0.02,9.6858,0.03083,0.35864423483280083
lambda.x,0.02,9.6928,0.03607,0.35869256513647974
lambda.x,0.02,9.6998,0.04194,0.3587488809723348
lambda.x,0.02,9.7069,0.04848,0.3588150400924229
lambda.x,0.02,9.7139,0.05571,0.3588901463550863
lambda.x,0.02,9.7209,0.06364,0.358976118952166
lambda.x,0.02,9.7279,0.07228,0.3590739572100868
lambda.x,0.02,9.7349,0.08163,0.3591846654945661
lambda.x,0.02,9.7419,0.09167,0.3593092316345812
lambda.x,0.02,9.7489,0.10238,0.35944861259895333
lambda.x,0.02,9.7559,0.1137,0.3596037058843687
lambda.x,0.02,9.7629,0.1256,0.3597753424953976
lambda.x,0.02,9.7699,0.13801,0.3599642799856957
lambda.x,0.02,9.7769,0.15084,0.3601711596894841
lambda.x,0.02,9.7839,0.16402,0.36039650704401116
lambda.x,0.02,9.7909,0.17743,0.36064071048287016
lambda.x,0.02,9.7979,0.19098,0.36090400751331014
lambda.x,0.02,9.8049,0.20454,0.36118647802342907
lambda.x,0.02,9.8119,0.21798,0.3614880161749497
lambda.x,0.02,9.8189,0.23118,0.36180833806214224
lambda.x,0.02,9.8259,0.24401,0.36214698222451475
lambda.x,0.02,9.8329,0.25632,0.36250328879064286
lambda.x,0.02,9.8399,0.26798,0.36287640003281824
lambda.x,0.02,9.8469,0.27886,0.36326527515766094
lambda.x,0.02,9.8539,0.28883,0.3636686908264885
lambda.x,0.02,9.8609,0.29775,0.36408523457509384
lambda.x,0.02,9.8679,0.30552,0.3645133266266568
lambda.x,0.02,9.8749,0.31202,0.364951234563825
lambda.x,0.02,9.8819,0.31717,0.36539708791862696
lambda.x,0.02,9.8889,0.32089,0.3658489068981561
lambda.x,0.02,9.8959,0.32311,0.36630460976764656
lambda.x,0.02,9.903,0.32378,0.3667685666424986
lambda.x,0.02,9.91,0.32289,0.36722550832383066
lambda.x,0.02,9.917,0.32042,0.36767975522609625
lambda.x,0.02,9.924,0.3164,0.36812910258588544
lambda.x,0.02,9.931,0.31086,0.36857139261035127
lambda.x,0.02,9.938,0.30386,0.36900453547583745
lambda.x,0.02,9.945,0.29549,0.36942655138361596
lambda.x,0.02,9.952,0.28585,0.36983559840014496
lambda.x,0.02,9.959,0.27505,0.37022998613190705
lambda.x,0.02,9.966,0.26324,0.37060821042385
lambda.x,0.02,9.973,0.25056,0.3709689739129246
lambda.x,0.02,9.98,0.23717,0.37131119245680066
lambda.x,0.02,9.987,0.22324,0.37163401557304415
lambda.x,0.02,9.994,0.20893,0.3719368257891628
lambda.x,0.02,10.001,0.19442,0.37221924498440556
lambda.x,0.02,10.008,0.17986,0.3724811267352792
lambda.x,0.02,10.015,0.16542,0.3727225486633384
lambda.x,0.02,10.022,0.15123,0.3729437978495272
lambda.x,0.02,10.029,0.13742,0.37314534231062196
lambda.x,0.02,10.036,0.12412,0.3733278304942517
lambda.x,0.02,10.043,0.11143,0.37349206986559264
lambda.x,0.02,10.05,0.09941,0.373638977693376
lambda.x,0.02,10.057,0.08814,0.37376956680400264
lambda.x,0.02,10.064,0.07766,0.37388493141431683
lambda.x,0.02,10.071,0.06799,0.37398620518197345
lambda.x,0.02,10.078,0.05915,0.37407454719450606
lambda.x,0.02,10.085,0.05114,0.37415112801669587
lambda.x,0.02,10.092,0.04392,0.37421708803195264
lambda.x,0.02,10.099,0.03748,0.3742735305753862
lambda.x,0.02,10.1061,0.03178,0.3743222074224927
lambda.x,0.02,10.1131,0.02677,0.37436274930254293
lambda.x,0.02,10.1201,0.0224,0.37439677265270993
lambda.x,0.02,10.1271,0.01863,0.3744251438999008
lambda.x,0.02,10.1341,0.01539,0.3744486516747702
lambda.x,0.02,10.1411,0.01262,0.3744679932070616
lambda.x,0.02,10.1481,0.01029,0.3744838021740215
lambda.x,0.02,10.1551,0.00833,0.37449664199688515
lambda.x,0.02,10.1621,0.0067,0.37450699912716306
lambda.x,0.02,10.1691,0.00536,0.3745153039236853
lambda.x,0.02,10.1761,0.00425,0.37452191704926985
lambda.x,0.02,10.1831,0.00335,0.37452714340122734
lambda.x,0.02,10.1901,0.00262,0.3745312460223837
lambda.x,0.02,10.1971,0.00204,0.374534446206603
lambda.x,0.02,10.2041,0.00158,0.3745369304828044
lambda.x,0.02,10.2111,0.00121,0.37453884385033054
lambda.x,0.02,10.2181,0.00092,0.3745403035939645
lambda.x,0.02,10.2251,0.0007,0.37454141306103855
lambda.x,0.02,10.2321,0.00053,0.3745422548583715
lambda.x,0.02,10.2391,0.00039,0.3745428840677836
lambda.x,0.02,10.2461,0.00029,0.37454334881694423
lambda.x,0.02,10.2531,0.00021,0.3745436903123816
lambda.x,0.02,10.2601,0.00016,0.37454394284438414
lambda.x,0.02,10.2671,0.00011,0.3745441270019481
lambda.x,0.02,10.2741,8e-05,0.37454425650477347
lambda.x,0.02,10.2811,6e-05,0.3745443518624241
lambda.x,0.02,10.2881,4e-05,0.37454441992999354
lambda.x,0.02,10.2951,3e-05,0.37454446754395665
lambda.x,0.02,10.3022,2e-05,0.37454450201687456
lambda.x,0.02,10.3092,1e-05,0.3745445223962566
lambda.x,0.02,10.3162,1e-05,0.3745445359717524
lambda.x,0.02,10.3232,1e-05,0.37454454953803984
lambda.x,0.02,10.3302,0.0,0.374544556318883
lambda.x,0.02,10.3372,0.0,0.374544556318883
lambda.x,0.02,10.3442,0.0,0.374544556318883
lambda.x,0.02,10.3512,0.0,0.374544556318883
lambda.x,0.02,10.3582,0.0,0.374544556318883
lambda.x,0.02,10.3652,0.0,0.374544556318883
lambda.x,0.02,10.3722,0.0,0.374544556318883
lambda.x,0.02,10.3792,0.0,0.374544556318883
lambda.x,0.02,10.3862,0.0,0.374544556318883
lambda.x,0.02,10.3932,0.0,0.374544556318883
lambda.x,0.02,10.4002,0.0,0.374544556318883
lambda.x,0.02,10.4072,0.0,0.374544556318883
lambda.x,0.02,10.4142,0.0,0.374544556318883
lambda.x,0.02,10.4212,0.0,0.374544556318883
lambda.x,0.02,10.4282,0.0,0.374544556318883
lambda.x,0.02,10.4352,0.0,0.374544556318883
lambda.x,0.02,10.4422,0.0,0.374544556318883
lambda.x,0.02,10.4492,0.0,0.374544556318883
lambda.x,0.02,10.4562,0.0,0.374544556318883
lambda.x,0.02,10.4632,0.0,0.374544556318883
lambda.x,0.02,10.4702,0.0,0.374544556318883
lambda.x,0.02,10.4772,0.0,0.374544556318883
lambda.x,0.02,10.4842,0.0,0.374544556318883
lambda.x,0.02,10.4912,0.0,0.374544556318883
lambda.x,0.02,10.4982,0.0,0.374544556318883
lambda.x,0.02,10.5053,0.0,0.374544556318883
lambda.x,0.02,10.5123,0.0,0.374544556318883
lambda.x,0.02,10.5193,0.0,0.374544556318883
lambda.x,0.02,10.5263,0.0,0.374544556318883
lambda.x,0.02,10.5333,0.0,0.374544556318883
lambda.x,0.02,10.5403,0.0,0.374544556318883
lambda.x,0.02,10.5473,0.0,0.374544556318883
lambda.x,0.02,10.5543,0.0,0.374544556318883
lambda.x,0.02,10.5613,0.0,0.374544556318883
lambda.x,0.02,10.5683,0.0,0.374544556318883
lambda.x,0.02,10.5753,0.0,0.374544556318883
lambda.x,0.02,10.5823,0.0,0.374544556318883
lambda.x,0.02,10.5893,0.0,0.374544556318883
lambda.x,0.02,10.5963,0.0,0.374544556318883
lambda.x,0.02,10.6033,0.0,0.374544556318883
lambda.x,0.02,10.6103,0.0,0.374544556318883
lambda.x,0.02,10.6173,0.0,0.374544556318883
lambda.x,0.02,10.6243,0.0,0.374544556318883
lambda.x,0.02,10.6313,0.0,0.374544556318883
lambda.x,0.02,10.6383,0.0,0.374544556318883
lambda.x,0.02,10.6453,0.0,0.374544556318883
lambda.x,0.02,10.6523,0.0,0.374544556318883
lambda.x,0.02,10.6593,0.0,0.374544556318883
lambda.x,0.02,10.6663,0.0,0.374544556318883
lambda.x,0.02,10.6733,0.0,0.374544556318883
lambda.x,0.02,10.6803,0.0,0.374544556318883
lambda.x,0.02,10.6873,0.0,0.374544556318883
lambda.x,0.02,10.6943,0.0,0.374544556318883
lambda.x,0.02,10.7014,0.0,0.374544556318883
lambda.x,0.02,10.7084,0.0,0.374544556318883
lambda.x,0.02,10.7154,0.0,0.374544556318883
lambda.x,0.02,10.7224,0.0,0.374544556318883
lambda.x,0.02,10.7294,0.0,0.374544556318883
lambda.x,0.02,10.7364,0.0,0.374544556318883
lambda.x,0.02,10.7434,0.0,0.374544556318883
lambda.x,0.02,10.7504,0.0,0.374544556318883
lambda.x,0.02,10.7574,0.0,0.374544556318883
lambda.x,0.02,10.7644,0.0,0.374544556318883
lambda.x,0.02,10.7714,0.0,0.374544556318883
lambda.x,0.02,10.7784,0.0,0.374544556318883
lambda.x,0.02,10.7854,0.0,0.374544556318883
lambda.x,0.02,10.7924,0.0,0.374544556318883
lambda.x,0.02,10.7994,0.0,0.374544556318883
lambda.x,0.02,10.8064,0.0,0.374544556318883
lambda.x,0.02,10.8134,0.0,0.374544556318883
lambda.x,0.02,10.8204,0.0,0.374544556318883
lambda.x,0.02,10.8274,0.0,0.374544556318883
lambda.x,0.02,10.8344,0.0,0.374544556318883
lambda.x,0.02,10.8414,0.0,0.374544556318883
lambda.x,0.02,10.8484,0.0,0.374544556318883
lambda.x,0.02,10.8554,0.0,0.374544556318883
lambda.x,0.02,10.8624,0.0,0.374544556318883
lambda.x,0.02,10.8694,0.0,0.374544556318883
lambda.x,0.02,10.8764,0.0,0.374544556318883
lambda.x,0.02,10.8834,0.0,0.374544556318883
lambda.x,0.02,10.8904,0.0,0.374544556318883
lambda.x,0.02,10.8974,0.0,0.374544556318883
lambda.x,0.02,10.9045,0.0,0.374544556318883
lambda.x,0.02,10.9115,0.0,0.374544556318883
lambda.x,0.02,10.9185,0.0,0.374544556318883
lambda.x,0.02,10.9255,0.0,0.374544556318883
lambda.x,0.02,10.9325,0.0,0.374544556318883
lambda.x,0.02,10.9395,0.0,0.374544556318883
lambda.x,0.02,10.9465,0.0,0.374544556318883
lambda.x,0.02,10.9535,0.0,0.374544556318883
lambda.x,0.02,10.9605,0.0,0.374544556318883
lambda.x,0.02,10.9675,0.0,0.374544556318883
lambda.x,0.02,10.9745,0.0,0.374544556318883
lambda.x,0.02,10.9815,0.0,0.374544556318883
lambda.x,0.02,10.9885,0.0,0.374544556318883
lambda.x,0.02,10.9955,0.0,0.374544556318883
lambda.x,0.02,11.0025,0.0,0.374544556318883
lambda.x,0.02,11.0095,0.0,0.374544556318883
lambda.x,0.02,11.0165,0.0,0.374544556318883
lambda.x,0.02,11.0235,0.0,0.374544556318883
lambda.x,0.02,11.0305,0.0,0.374544556318883
lambda.x,0.02,11.0375,0.0,0.374544556318883
lambda.x,0.02,11.0445,0.0,0.374544556318883
lambda.x,0.02,11.0515,0.0,0.374544556318883
lambda.x,0.02,11.0585,0.0,0.374544556318883
lambda.x,0.02,11.0655,0.0,0.374544556318883
lambda.x,0.02,11.0725,0.0,0.374544556318883
lambda.x,0.02,11.0795,0.0,0.374544556318883
lambda.x,0.02,11.0865,0.0,0.374544556318883
lambda.x,0.02,11.0935,0.0,0.374544556318883
lambda.x,0.02,11.1006,0.0,0.374544556318883
lambda.x,0.02,11.1076,0.0,0.374544556318883
lambda.x,0.02,11.1146,0.0,0.374544556318883
lambda.x,0.02,11.1216,0.0,0.374544556318883
lambda.x,0.02,11.1286,0.0,0.374544556318883
lambda.x,0.02,11.1356,0.0,0.374544556318883
lambda.x,0.02,11.1426,0.0,0.374544556318883
lambda.x,0.02,11.1496,0.0,0.374544556318883
lambda.x,0.02,11.1566,0.0,0.374544556318883
lambda.x,0.02,11.1636,0.0,0.374544556318883
lambda.x,0.02,11.1706,0.0,0.374544556318883
lambda.x,0.02,11.1776,0.0,0.374544556318883
lambda.x,0.02,11.1846,0.0,0.374544556318883
lambda.x,0.02,11.1916,0.0,0.374544556318883
lambda.x,0.02,11.1986,0.0,0.374544556318883
lambda.x,0.02,11.2056,0.0,0.374544556318883
lambda.x,0.02,11.2126,0.0,0.374544556318883
lambda.x,0.02,11.2196,0.0,0.374544556318883
lambda.x,0.02,11.2266,0.0,0.374544556318883
lambda.x,0.02,11.2336,0.0,0.374544556318883
lambda.x,0.02,11.2406,0.0,0.374544556318883
lambda.x,0.02,11.2476,0.0,0.374544556318883
lambda.x,0.02,11.2546,0.0,0.374544556318883
lambda.x,0.02,11.2616,0.0,0.374544556318883
lambda.x,0.02,11.2686,0.0,0.374544556318883
lambda.x,0.02,11.2756,0.0,0.374544556318883
lambda.x,0.02,11.2826,0.0,0.374544556318883
lambda.x,0.02,11.2896,0.0,0.374544556318883
lambda.x,0.02,11.2966,0.0,0.374544556318883
lambda.x,0.02,11.3037,0.0,0.374544556318883
lambda.x,0.02,11.3107,0.0,0.374544556318883
lambda.x,0.02,11.3177,0.0,0.374544556318883
lambda.x,0.02,11.3247,0.0,0.374544556318883
lambda.x,0.02,11.3317,0.0,0.374544556318883
lambda.x,0.02,11.3387,0.0,0.374544556318883
lambda.x,0.02,11.3457,0.0,0.374544556318883
lambda.x,0.02,11.3527,0.0,0.374544556318883
lambda.x,0.02,11.3597,0.0,0.374544556318883
lambda.x,0.02,11.3667,0.0,0.374544556318883
lambda.x,0.02,11.3737,0.0,0.374544556318883
lambda.x,0.02,11.3807,0.0,0.374544556318883
lambda.x,0.02,11.3877,0.0,0.374544556318883
lambda.x,0.02,11.3947,0.0,0.374544556318883
lambda.x,0.02,11.4017,0.0,0.374544556318883
lambda.x,0.02,11.4087,0.0,0.374544556318883
lambda.x,0.02,11.4157,0.0,0.374544556318883
lambda.x,0.02,11.4227,0.0,0.374544556318883
lambda.x,0.02,11.4297,0.0,0.374544556318883
lambda.x,0.02,11.4367,0.0,0.374544556318883
lambda.x,0.02,11.4437,0.0,0.374544556318883
lambda.x,0.02,11.4507,0.0,0.374544556318883
lambda.x,0.02,11.4577,0.0,0.374544556318883
lambda.x,0.02,11.4647,0.0,0.374544556318883
lambda.x,0.02,11.4717,0.0,0.374544556318883
lambda.x,0.02,11.4787,0.0,0.374544556318883
lambda.x,0.02,11.4857,0.0,0.374544556318883
lambda.x,0.02,11.4927,0.0,0.374544556318883
lambda.x,0.02,11.4997,0.0,0.374544556318883
lambda.x,0.02,11.5068,0.0,0.374544556318883
lambda.x,0.02,11.5138,0.0,0.374544556318883
lambda.x,0.02,11.5208,0.0,0.374544556318883
lambda.x,0.02,11.5278,0.0,0.374544556318883
lambda.x,0.02,11.5348,0.0,0.374544556318883
lambda.x,0.02,11.5418,0.0,0.374544556318883
lambda.x,0.02,11.5488,0.0,0.374544556318883
lambda.x,0.02,11.5558,0.0,0.374544556318883
lambda.x,0.02,11.5628,0.0,0.374544556318883
lambda.x,0.02,11.5698,0.0,0.374544556318883
lambda.x,0.02,11.5768,0.0,0.374544556318883
lambda.x,0.02,11.5838,0.0,0.374544556318883
lambda.x,0.02,11.5908,0.0,0.374544556318883
lambda.x,0.02,11.5978,0.0,0.374544556318883
lambda.x,0.02,11.6048,0.0,0.374544556318883
lambda.x,0.02,11.6118,0.0,0.374544556318883
lambda.x,0.02,11.6188,0.0,0.374544556318883
lambda.x,0.02,11.6258,0.0,0.374544556318883
lambda.x,0.02,11.6328,0.0,0.374544556318883
lambda.x,0.02,11.6398,0.0,0.374544556318883
lambda.x,0.02,11.6468,0.0,0.374544556318883
lambda.x,0.02,11.6538,0.0,0.374544556318883
lambda.x,0.02,11.6608,0.0,0.374544556318883
lambda.x,0.02,11.6678,0.0,0.374544556318883
lambda.x,0.02,11.6748,0.0,0.374544556318883
lambda.x,0.02,11.6818,0.0,0.374544556318883
lambda.x,0.02,11.6888,0.0,0.374544556318883
lambda.x,0.02,11.6958,0.0,0.374544556318883
lambda.x,0.02,11.7029,0.0,0.374544556318883
lambda.x,0.02,11.7099,0.0,0.374544556318883
lambda.x,0.02,11.7169,0.0,0.374544556318883
lambda.x,0.02,11.7239,0.0,0.374544556318883
lambda.x,0.02,11.7309,0.0,0.374544556318883
lambda.x,0.02,11.7379,0.0,0.374544556318883
lambda.x,0.02,11.7449,0.0,0.374544556318883
lambda.x,0.02,11.7519,0.0,0.374544556318883
lambda.x,0.02,11.7589,0.0,0.374544556318883
lambda.x,0.02,11.7659,0.0,0.374544556318883
lambda.x,0.02,11.7729,0.0,0.374544556318883
lambda.x,0.02,11.7799,0.0,0.374544556318883
lambda.x,0.02,11.7869,0.0,0.374544556318883
lambda.x,0.02,11.7939,0.0,0.374544556318883
lambda.x,0.02,11.8009,0.0,0.374544556318883
lambda.x,0.02,11.8079,0.0,0.374544556318883
lambda.x,0.02,11.8149,0.0,0.374544556318883
lambda.x,0.02,11.8219,0.0,0.374544556318883
lambda.x,0.02,11.8289,0.0,0.374544556318883
lambda.x,0.02,11.8359,0.0,0.374544556318883
lambda.x,0.02,11.8429,0.0,0.374544556318883
lambda.x,0.02,11.8499,0.0,0.374544556318883
lambda.x,0.02,11.8569,0.0,0.374544556318883
lambda.x,0.02,11.8639,0.0,0.374544556318883
lambda.x,0.02,11.8709,0.0,0.374544556318883
lambda.x,0.02,11.8779,0.0,0.374544556318883
lambda.x,0.02,11.8849,0.0,0.374544556318883
lambda.x,0.02,11.8919,0.0,0.374544556318883
lambda.x,0.02,11.8989,0.0,0.374544556318883
lambda.x,0.02,11.906,0.0,0.374544556318883
lambda.x,0.02,11.913,0.0,0.374544556318883
lambda.x,0.02,11.92,0.0,0.374544556318883
lambda.x,0.02,11.927,0.0,0.374544556318883
lambda.x,0.02,11.934,0.0,0.374544556318883
lambda.x,0.02,11.941,0.0,0.374544556318883
lambda.x,0.02,11.948,0.0,0.374544556318883
lambda.x,0.02,11.955,0.0,0.374544556318883
lambda.x,0.02,11.962,0.0,0.374544556318883
lambda.x,0.02,11.969,0.0,0.374544556318883
lambda.x,0.02,11.976,0.0,0.374544556318883
lambda.x,0.02,11.983,0.0,0.374544556318883
lambda.x,0.02,11.99,0.0,0.374544556318883
lambda.x,0.02,11.997,0.0,0.374544556318883
lambda.x,0.02,12.004,0.0,0.374544556318883
lambda.x,0.02,12.011,0.0,0.374544556318883
lambda.x,0.02,12.018,0.0,0.374544556318883
lambda.x,0.02,12.025,0.0,0.374544556318883
lambda.x,0.02,12.032,0.0,0.374544556318883
lambda.x,0.02,12.039,0.0,0.374544556318883
lambda.x,0.02,12.046,0.0,0.374544556318883
lambda.x,0.02,12.053,0.0,0.374544556318883
lambda.x,0.02,12.06,0.0,0.374544556318883
lambda.x,0.02,12.067,0.0,0.374544556318883
lambda.x,0.02,12.074,0.0,0.374544556318883
lambda.x,0.02,12.081,0.0,0.374544556318883
lambda.x,0.02,12.088,0.0,0.374544556318883
lambda.x,0.02,12.095,0.0,0.374544556318883
lambda.x,0.02,12.1021,0.0,0.374544556318883
lambda.x,0.02,12.1091,0.0,0.374544556318883
lambda.x,0.02,12.1161,0.0,0.374544556318883
lambda.x,0.02,12.1231,0.0,0.374544556318883
lambda.x,0.02,12.1301,0.0,0.374544556318883
lambda.x,0.02,12.1371,0.0,0.374544556318883
lambda.x,0.02,12.1441,0.0,0.374544556318883
lambda.x,0.02,12.1511,0.0,0.374544556318883
lambda.x,0.02,12.1581,0.0,0.374544556318883
lambda.x,0.02,12.1651,0.0,0.374544556318883
lambda.x,0.02,12.1721,0.0,0.374544556318883
lambda.x,0.02,12.1791,0.0,0.374544556318883
lambda.x,0.02,12.1861,0.0,0.374544556318883
lambda.x,0.02,12.1931,0.0,0.374544556318883
lambda.x,0.02,12.2001,0.0,0.374544556318883
lambda.x,0.02,12.2071,0.0,0.374544556318883
lambda.x,0.02,12.2141,0.0,0.374544556318883
lambda.x,0.02,12.2211,0.0,0.374544556318883
lambda.x,0.02,12.2281,0.0,0.374544556318883
lambda.x,0.02,12.2351,0.0,0.374544556318883
lambda.x,0.02,12.2421,0.0,0.374544556318883
lambda.x,0.02,12.2491,0.0,0.374544556318883
lambda.x,0.02,12.2561,0.0,0.374544556318883
lambda.x,0.02,12.2631,0.0,0.374544556318883
lambda.x,0.02,12.2701,0.0,0.374544556318883
lambda.x,0.02,12.2771,0.0,0.374544556318883
lambda.x,0.02,12.2841,0.0,0.374544556318883
lambda.x,0.02,12.2911,0.0,0.374544556318883
lambda.x,0.02,12.2981,0.0,0.374544556318883
lambda.x,0.02,12.3052,0.0,0.374544556318883
lambda.x,0.02,12.3122,0.0,0.374544556318883
lambda.x,0.02,12.3192,0.0,0.374544556318883
lambda.x,0.02,12.3262,0.0,0.374544556318883
lambda.x,0.02,12.3332,0.0,0.374544556318883
lambda.x,0.02,12.3402,0.0,0.374544556318883
lambda.x,0.02,12.3472,0.0,0.374544556318883
lambda.x,0.02,12.3542,0.0,0.374544556318883
lambda.x,0.02,12.3612,0.0,0.374544556318883
lambda.x,0.02,12.3682,0.0,0.374544556318883
lambda.x,0.02,12.3752,0.0,0.374544556318883
lambda.x,0.02,12.3822,0.0,0.374544556318883
lambda.x,0.02,12.3892,0.0,0.374544556318883
lambda.x,0.02,12.3962,0.0,0.374544556318883
lambda.x,0.02,12.4032,0.0,0.374544556318883
lambda.x,0.02,12.4102,0.0,0.374544556318883
lambda.x,0.02,12.4172,0.0,0.374544556318883
lambda.x,0.02,12.4242,0.0,0.374544556318883
lambda.x,0.02,12.4312,0.0,0.374544556318883
lambda.x,0.02,12.4382,0.0,0.374544556318883
lambda.x,0.02,12.4452,0.0,0.374544556318883
lambda.x,0.02,12.4522,0.0,0.374544556318883
lambda.x,0.02,12.4592,0.0,0.374544556318883
lambda.x,0.02,12.4662,0.0,0.374544556318883
lambda.x,0.02,12.4732,0.0,0.374544556318883
lambda.x,0.02,12.4802,0.0,0.374544556318883
lambda.x,0.02,12.4872,0.0,0.374544556318883
lambda.x,0.02,12.4942,0.0,0.374544556318883
lambda.x,0.02,12.5013,0.0,0.374544556318883
lambda.x,0.02,12.5083,0.0,0.374544556318883
lambda.x,0.02,12.5153,0.0,0.374544556318883
lambda.x,0.02,12.5223,0.0,0.374544556318883
lambda.x,0.02,12.5293,0.0,0.374544556318883
lambda.x,0.02,12.5363,0.0,0.374544556318883
lambda.x,0.02,12.5433,0.0,0.374544556318883
lambda.x,0.02,12.5503,0.0,0.374544556318883
lambda.x,0.02,12.5573,0.0,0.374544556318883
lambda.x,0.02,12.5643,0.0,0.374544556318883
lambda.x,0.02,12.5713,0.0,0.374544556318883
lambda.x,0.02,12.5783,0.0,0.374544556318883
lambda.x,0.02,12.5853,0.0,0.374544556318883
lambda.x,0.02,12.5923,0.0,0.374544556318883
lambda.x,0.02,12.5993,0.0,0.374544556318883
lambda.x,0.02,12.6063,0.0,0.374544556318883
lambda.x,0.02,12.6133,0.0,0.374544556318883
lambda.x,0.02,12.6203,0.0,0.374544556318883
lambda.x,0.02,12.6273,0.0,0.374544556318883
lambda.x,0.02,12.6343,0.0,0.374544556318883
lambda.x,0.02,12.6413,0.0,0.374544556318883
lambda.x,0.02,12.6483,0.0,0.374544556318883
lambda.x,0.02,12.6553,0.0,0.374544556318883
lambda.x,0.02,12.6623,0.0,0.374544556318883
lambda.x,0.02,12.6693,0.0,0.374544556318883
lambda.x,0.02,12.6763,0.0,0.374544556318883
lambda.x,0.02,12.6833,0.0,0.374544556318883
lambda.x,0.02,12.6903,0.0,0.374544556318883
lambda.x,0.02,12.6973,0.0,0.374544556318883
lambda.x,0.02,12.7044,0.0,0.374544556318883
lambda.x,0.02,12.7114,0.0,0.374544556318883
lambda.x,0.02,12.7184,0.0,0.374544556318883
lambda.x,0.02,12.7254,0.0,0.374544556318883
lambda.x,0.02,12.7324,0.0,0.374544556318883
lambda.x,0.02,12.7394,0.0,0.374544556318883
lambda.x,0.02,12.7464,0.0,0.374544556318883
lambda.x,0.02,12.7534,0.0,0.374544556318883
lambda.x,0.02,12.7604,0.0,0.374544556318883
lambda.x,0.02,12.7674,0.0,0.374544556318883
lambda.x,0.02,12.7744,0.0,0.374544556318883
lambda.x,0.02,12.7814,0.0,0.374544556318883
lambda.x,0.02,12.7884,0.0,0.374544556318883
